market_id,country_iso3,country_name_zh,index_name,instrument_type,return_type,currency,timezone,latitude,longitude,session_date,open_ts_utc,close_ts_utc,close,source,source_symbol,source_retrieved_at
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-02,2024-05-02T00:00:00Z,2024-05-02T06:00:00Z,104.98860980,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-02,2024-05-02T08:00:00Z,2024-05-02T14:00:00Z,106.90775761,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-02,2024-05-02T15:00:00Z,2024-05-02T21:00:00Z,116.03491465,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-03,2024-05-03T00:00:00Z,2024-05-03T06:00:00Z,105.47157152,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-03,2024-05-03T08:00:00Z,2024-05-03T14:00:00Z,106.78147229,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-03,2024-05-03T15:00:00Z,2024-05-03T21:00:00Z,114.50591713,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-06,2024-05-06T00:00:00Z,2024-05-06T06:00:00Z,105.21926999,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-06,2024-05-06T08:00:00Z,2024-05-06T14:00:00Z,107.34919595,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-06,2024-05-06T15:00:00Z,2024-05-06T21:00:00Z,115.77044843,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-07,2024-05-07T00:00:00Z,2024-05-07T06:00:00Z,102.35573802,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-07,2024-05-07T08:00:00Z,2024-05-07T14:00:00Z,105.22948800,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-07,2024-05-07T15:00:00Z,2024-05-07T21:00:00Z,114.79457151,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-08,2024-05-08T00:00:00Z,2024-05-08T06:00:00Z,101.20900946,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-08,2024-05-08T08:00:00Z,2024-05-08T14:00:00Z,103.86219835,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-08,2024-05-08T15:00:00Z,2024-05-08T21:00:00Z,114.03046263,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-09,2024-05-09T00:00:00Z,2024-05-09T06:00:00Z,100.08331075,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-09,2024-05-09T08:00:00Z,2024-05-09T14:00:00Z,102.71294983,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-09,2024-05-09T15:00:00Z,2024-05-09T21:00:00Z,114.88943734,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-10,2024-05-10T00:00:00Z,2024-05-10T06:00:00Z,101.95979702,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-10,2024-05-10T08:00:00Z,2024-05-10T14:00:00Z,104.68161171,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-10,2024-05-10T15:00:00Z,2024-05-10T21:00:00Z,116.01674397,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-13,2024-05-13T00:00:00Z,2024-05-13T06:00:00Z,102.20913713,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-13,2024-05-13T08:00:00Z,2024-05-13T14:00:00Z,105.45978342,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-13,2024-05-13T15:00:00Z,2024-05-13T21:00:00Z,115.91248015,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-14,2024-05-14T00:00:00Z,2024-05-14T06:00:00Z,102.13549883,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-14,2024-05-14T08:00:00Z,2024-05-14T14:00:00Z,104.54302438,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-14,2024-05-14T15:00:00Z,2024-05-14T21:00:00Z,117.36869014,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-15,2024-05-15T00:00:00Z,2024-05-15T06:00:00Z,103.02767750,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-15,2024-05-15T08:00:00Z,2024-05-15T14:00:00Z,105.21721159,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-15,2024-05-15T15:00:00Z,2024-05-15T21:00:00Z,117.40484498,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-16,2024-05-16T00:00:00Z,2024-05-16T06:00:00Z,104.52553598,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-16,2024-05-16T08:00:00Z,2024-05-16T14:00:00Z,106.56041270,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-16,2024-05-16T15:00:00Z,2024-05-16T21:00:00Z,119.47185973,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-17,2024-05-17T00:00:00Z,2024-05-17T06:00:00Z,105.06659306,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-17,2024-05-17T08:00:00Z,2024-05-17T14:00:00Z,106.61388854,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-17,2024-05-17T15:00:00Z,2024-05-17T21:00:00Z,118.01149885,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-20,2024-05-20T00:00:00Z,2024-05-20T06:00:00Z,105.00963193,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-20,2024-05-20T08:00:00Z,2024-05-20T14:00:00Z,106.75065248,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-20,2024-05-20T15:00:00Z,2024-05-20T21:00:00Z,120.70878118,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-21,2024-05-21T00:00:00Z,2024-05-21T06:00:00Z,106.31413124,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-21,2024-05-21T08:00:00Z,2024-05-21T14:00:00Z,107.63365390,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-21,2024-05-21T15:00:00Z,2024-05-21T21:00:00Z,120.57478631,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-22,2024-05-22T00:00:00Z,2024-05-22T06:00:00Z,104.77000056,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-22,2024-05-22T08:00:00Z,2024-05-22T14:00:00Z,106.10280371,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-22,2024-05-22T15:00:00Z,2024-05-22T21:00:00Z,118.91305455,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-23,2024-05-23T00:00:00Z,2024-05-23T06:00:00Z,106.01971076,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-23,2024-05-23T08:00:00Z,2024-05-23T14:00:00Z,107.22538913,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-23,2024-05-23T15:00:00Z,2024-05-23T21:00:00Z,117.95140594,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-24,2024-05-24T00:00:00Z,2024-05-24T06:00:00Z,106.09375965,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-24,2024-05-24T08:00:00Z,2024-05-24T14:00:00Z,107.18353595,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-24,2024-05-24T15:00:00Z,2024-05-24T21:00:00Z,119.40700198,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-27,2024-05-27T00:00:00Z,2024-05-27T06:00:00Z,107.51206783,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-27,2024-05-27T08:00:00Z,2024-05-27T14:00:00Z,108.61327187,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-27,2024-05-27T15:00:00Z,2024-05-27T21:00:00Z,118.51448438,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-28,2024-05-28T00:00:00Z,2024-05-28T06:00:00Z,105.18500704,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-28,2024-05-28T08:00:00Z,2024-05-28T14:00:00Z,105.74992820,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-28,2024-05-28T15:00:00Z,2024-05-28T21:00:00Z,118.11554033,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-29,2024-05-29T00:00:00Z,2024-05-29T06:00:00Z,104.14064460,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-29,2024-05-29T08:00:00Z,2024-05-29T14:00:00Z,103.94412612,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-29,2024-05-29T15:00:00Z,2024-05-29T21:00:00Z,118.92487598,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-30,2024-05-30T00:00:00Z,2024-05-30T06:00:00Z,104.06559799,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-30,2024-05-30T08:00:00Z,2024-05-30T14:00:00Z,103.92803649,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-30,2024-05-30T15:00:00Z,2024-05-30T21:00:00Z,119.30139070,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-05-31,2024-05-31T00:00:00Z,2024-05-31T06:00:00Z,103.90089752,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-05-31,2024-05-31T08:00:00Z,2024-05-31T14:00:00Z,102.97291509,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-05-31,2024-05-31T15:00:00Z,2024-05-31T21:00:00Z,118.04310274,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-06-03,2024-06-03T00:00:00Z,2024-06-03T06:00:00Z,103.04194319,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-06-03,2024-06-03T08:00:00Z,2024-06-03T14:00:00Z,101.70833973,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-06-03,2024-06-03T15:00:00Z,2024-06-03T21:00:00Z,117.82353503,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-06-04,2024-06-04T00:00:00Z,2024-06-04T06:00:00Z,103.49236189,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-06-04,2024-06-04T08:00:00Z,2024-06-04T14:00:00Z,101.30111863,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-06-04,2024-06-04T15:00:00Z,2024-06-04T21:00:00Z,117.46466805,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-06-05,2024-06-05T00:00:00Z,2024-06-05T06:00:00Z,101.81355998,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-06-05,2024-06-05T08:00:00Z,2024-06-05T14:00:00Z,100.00380365,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-06-05,2024-06-05T15:00:00Z,2024-06-05T21:00:00Z,118.58912293,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-06-06,2024-06-06T00:00:00Z,2024-06-06T06:00:00Z,103.13375891,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-06-06,2024-06-06T08:00:00Z,2024-06-06T14:00:00Z,101.07315785,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-06-06,2024-06-06T15:00:00Z,2024-06-06T21:00:00Z,116.86243202,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-06-07,2024-06-07T00:00:00Z,2024-06-07T06:00:00Z,102.85596765,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-06-07,2024-06-07T08:00:00Z,2024-06-07T14:00:00Z,101.18325718,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-06-07,2024-06-07T15:00:00Z,2024-06-07T21:00:00Z,117.47980492,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-06-10,2024-06-10T00:00:00Z,2024-06-10T06:00:00Z,102.20666920,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-06-10,2024-06-10T08:00:00Z,2024-06-10T14:00:00Z,101.09289986,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-06-10,2024-06-10T15:00:00Z,2024-06-10T21:00:00Z,119.05074096,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-06-11,2024-06-11T00:00:00Z,2024-06-11T06:00:00Z,101.74699900,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-06-11,2024-06-11T08:00:00Z,2024-06-11T14:00:00Z,100.95588252,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-06-11,2024-06-11T15:00:00Z,2024-06-11T21:00:00Z,119.99040652,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-06-12,2024-06-12T00:00:00Z,2024-06-12T06:00:00Z,103.47575535,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-06-12,2024-06-12T08:00:00Z,2024-06-12T14:00:00Z,102.28229022,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-06-12,2024-06-12T15:00:00Z,2024-06-12T21:00:00Z,118.77909328,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-06-13,2024-06-13T00:00:00Z,2024-06-13T06:00:00Z,102.93031810,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-06-13,2024-06-13T08:00:00Z,2024-06-13T14:00:00Z,102.54673671,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-06-13,2024-06-13T15:00:00Z,2024-06-13T21:00:00Z,118.11564578,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-06-14,2024-06-14T00:00:00Z,2024-06-14T06:00:00Z,102.25309188,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-06-14,2024-06-14T08:00:00Z,2024-06-14T14:00:00Z,101.49615459,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-06-14,2024-06-14T15:00:00Z,2024-06-14T21:00:00Z,116.12733930,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-06-17,2024-06-17T00:00:00Z,2024-06-17T06:00:00Z,101.92624648,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-06-17,2024-06-17T08:00:00Z,2024-06-17T14:00:00Z,101.27241687,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-06-17,2024-06-17T15:00:00Z,2024-06-17T21:00:00Z,116.30347067,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-06-18,2024-06-18T00:00:00Z,2024-06-18T06:00:00Z,103.91968844,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-06-18,2024-06-18T08:00:00Z,2024-06-18T14:00:00Z,102.45387992,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
SYN_C,CCC,合成市场C,合成指数C,cash_index,price,CCC,Etc/UTC,51.0,10.0,2024-06-18,2024-06-18T15:00:00Z,2024-06-18T21:00:00Z,117.68622701,GELA_SYNTHETIC_FIXTURE,SYN_C,2026-07-26T00:00:00Z
SYN_A,AAA,合成市场A,合成指数A,cash_index,price,AAA,Etc/UTC,35.0,-95.0,2024-06-19,2024-06-19T00:00:00Z,2024-06-19T06:00:00Z,105.86403036,GELA_SYNTHETIC_FIXTURE,SYN_A,2026-07-26T00:00:00Z
SYN_B,BBB,合成市场B,合成指数B,cash_index,price,BBB,Etc/UTC,37.0,127.0,2024-06-19,2024-06-19T08:00:00Z,2024-06-19T14:00:00Z,103.70557260,GELA_SYNTHETIC_FIXTURE,SYN_B,2026-07-26T00:00:00Z
