parameter_id,model_id,formula_id,symbol,name,category,data_type,unit,default_value,initial_or_prior_value,active_value,weight,weight_group,weight_group_target,weight_group_tolerance,min_value,max_value,formula_or_transform,source_or_rationale,calibration_method,sensitivity,code_ref,config_ref,test_ref,status,fact_level,unknown_task_ids,parameter_version,last_updated,source_selector,extracted_value,last_verified_commit,verified_at,evidence_hash
PARAM-028,MOD-004,FORM-004,graph.home_max_nodes,首页最大节点,图谱门槛,number,count,42,42,42,,,,,12,120,FORM-004,EXTRACTED from EEI/data/parameter_catalog.csv:29; legacy validation=schema range; live_preview=True; refresh=graph+all_graph_projections,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=1; validation=schema range,EEI/data/parameter_catalog.csv:29; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=graph.home_max_nodes::default_value,42,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:77dc5b6d7ad89aa3fae2b537d022da563c41e2b199fdb1f233f5f08b1abf9197
PARAM-029,MOD-004,FORM-004,graph.home_max_edges,首页最大关系,图谱门槛,number,count,64,64,64,,,,,16,240,FORM-004,EXTRACTED from EEI/data/parameter_catalog.csv:30; legacy validation=schema range; live_preview=True; refresh=graph+all_graph_projections,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=1; validation=schema range,EEI/data/parameter_catalog.csv:30; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=graph.home_max_edges::default_value,64,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:1f737c73fb5865eae3b4481a8188f6ed73029963d583ade3918ead47b0f5f6f9
PARAM-030,MOD-004,FORM-004,graph.expand_batch_size,单次展开数量,图谱门槛,number,count,12,12,12,,,,,4,40,FORM-004,EXTRACTED from EEI/data/parameter_catalog.csv:31; legacy validation=schema range; live_preview=True; refresh=graph+all_graph_projections,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=1; validation=schema range,EEI/data/parameter_catalog.csv:31; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=graph.expand_batch_size::default_value,12,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:a6d7b03ef316c0ea55bc91805a13ce64fbd2584efeaf3f8d216f56be60ce5840
PARAM-031,MOD-004,FORM-004,graph.aggregate_same_type_after,同类聚合门槛,图谱门槛,number,count,6,6,6,,,,,3,20,FORM-004,EXTRACTED from EEI/data/parameter_catalog.csv:32; legacy validation=schema range; live_preview=True; refresh=graph+all_graph_projections,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=1; validation=schema range,EEI/data/parameter_catalog.csv:32; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=graph.aggregate_same_type_after::default_value,6,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:3a76fca0e27aaec9e13f7a0ab710c4ee3e7898b4d0db9c3b008e09b6904cd73b
PARAM-032,MOD-004,FORM-004,graph.label_priority_threshold,标签显示门槛,图谱门槛,number,score,62,62,62,,,,,0,100,FORM-004,EXTRACTED from EEI/data/parameter_catalog.csv:33; legacy validation=schema range; live_preview=True; refresh=graph+all_graph_projections,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=1; validation=schema range,EEI/data/parameter_catalog.csv:33; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=graph.label_priority_threshold::default_value,62,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:cadae6b6205f20410b587d55206b4f8dd58d362ca6618caed80fc9b79030c7ed
PARAM-033,MOD-004,FORM-004,graph.max_hops_interactive,交互最大层数,图谱门槛,number,hops,2,2,2,,,,,1,4,FORM-004,EXTRACTED from EEI/data/parameter_catalog.csv:34; legacy validation=schema range; live_preview=True; refresh=graph+all_graph_projections,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=1; validation=schema range,EEI/data/parameter_catalog.csv:34; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=graph.max_hops_interactive::default_value,2,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:6986ffb23d9b4793f6702504f0e57f2a6b2aea2a315f526511e44c1563fc306b
PARAM-034,MOD-004,FORM-004,graph.max_path_length,路径最大长度,图谱门槛,number,edges,8,8,8,,,,,2,16,FORM-004,EXTRACTED from EEI/data/parameter_catalog.csv:35; legacy validation=schema range; live_preview=True; refresh=graph+all_graph_projections,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=1; validation=schema range,EEI/data/parameter_catalog.csv:35; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=graph.max_path_length::default_value,8,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:bd0e5aed28f66a3ddbb1fd972cf9ad6d0b508b451d4a3a9deda763ec959be718
PARAM-035,MOD-004,FORM-004,graph.fade_unselected_opacity,未选对象透明度,图谱门槛,number,opacity,0.16,0.16,0.16,,,,,0.05,0.6,FORM-004,EXTRACTED from EEI/data/parameter_catalog.csv:36; legacy validation=schema range; live_preview=True; refresh=graph+all_graph_projections,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=0.01; validation=schema range,EEI/data/parameter_catalog.csv:36; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=graph.fade_unselected_opacity::default_value,0.16,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:7126a5dbeb5347c9397678945e698f98415936d157bd5363fc1f692b482e6843
PARAM-036,MOD-010,FORM-010,alerts.high_priority,高优先级门槛,告警门槛,number,score,80,80,80,,,,,0,100,FORM-010,EXTRACTED from EEI/data/parameter_catalog.csv:37; legacy validation=schema range; live_preview=True; refresh=changes+watchlist+badges,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=1; validation=schema range,EEI/data/parameter_catalog.csv:37; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=alerts.high_priority::default_value,80,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:c57cfa9c2ade7a50b2be65221053c7df0098236136257f0f6fee47c5b862a5a7
PARAM-037,MOD-010,FORM-010,alerts.material_score_delta,重大变化分差,告警门槛,number,points,8,8,8,,,,,1,40,FORM-010,EXTRACTED from EEI/data/parameter_catalog.csv:38; legacy validation=schema range; live_preview=True; refresh=changes+watchlist+badges,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=1; validation=schema range,EEI/data/parameter_catalog.csv:38; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=alerts.material_score_delta::default_value,8,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:2819a9f0cbc577f20451a9ecf921818c22e27a5d76161a02cb6181c9baea16f3
PARAM-038,MOD-010,FORM-010,alerts.new_relation_min_quality,新关系告警最低质量,告警门槛,number,score,70,70,70,,,,,0,100,FORM-010,EXTRACTED from EEI/data/parameter_catalog.csv:39; legacy validation=schema range; live_preview=True; refresh=changes+watchlist+badges,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=1; validation=schema range,EEI/data/parameter_catalog.csv:39; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=alerts.new_relation_min_quality::default_value,70,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:3bcca20f7a998fd3e5b8b3aa7755299108d88f3ee074625d79dd117aa529e053
PARAM-039,MOD-010,FORM-010,alerts.capital_event_usd,重大资本事件金额,告警门槛,number,USD,100000000,100000000,100000000,,,,,1000000,10000000000,FORM-010,EXTRACTED from EEI/data/parameter_catalog.csv:40; legacy validation=schema range; live_preview=True; refresh=changes+watchlist+badges,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=1000000; validation=schema range,EEI/data/parameter_catalog.csv:40; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=alerts.capital_event_usd::default_value,100000000,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:35331e1146a9c94a78781933bd81bcca6c2cfde4abf6271804a3379cbcdf0df3
PARAM-040,MOD-010,FORM-010,alerts.policy_impact,政策影响门槛,告警门槛,number,score,65,65,65,,,,,0,100,FORM-010,EXTRACTED from EEI/data/parameter_catalog.csv:41; legacy validation=schema range; live_preview=True; refresh=changes+watchlist+badges,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=1; validation=schema range,EEI/data/parameter_catalog.csv:41; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=alerts.policy_impact::default_value,65,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:c090d9ff117c5edd13e531da32c0f2c53eacf8c4926bd301a9de43405e631316
PARAM-041,MOD-010,FORM-010,alerts.watchlist_relevance,Watchlist 相关门槛,告警门槛,number,score,55,55,55,,,,,0,100,FORM-010,EXTRACTED from EEI/data/parameter_catalog.csv:42; legacy validation=schema range; live_preview=True; refresh=changes+watchlist+badges,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=1; validation=schema range,EEI/data/parameter_catalog.csv:42; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=alerts.watchlist_relevance::default_value,55,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:ae75f0b352e162553dc4a3c1fbfe6a7144f57ed5452320e44873749a325014fe
PARAM-042,MOD-012,FORM-012,refresh.preview_debounce_ms,参数预览防抖,刷新与性能,number,ms,120,120,120,,,,,50,500,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:43; legacy validation=positive integer; live_preview=False; refresh=monitoring+acceptance,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=10; validation=positive integer,EEI/data/parameter_catalog.csv:43; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=refresh.preview_debounce_ms::default_value,120,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:93d05aa51e9c6beb850aab21d7ca9980cda8f3ef2db78fe0f6265073a7248439
PARAM-043,MOD-012,FORM-012,refresh.preview_p95_ms,本地预览目标,刷新与性能,number,ms,250,250,250,,,,,100,1000,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:44; legacy validation=positive integer; live_preview=False; refresh=monitoring+acceptance,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=10; validation=positive integer,EEI/data/parameter_catalog.csv:44; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=refresh.preview_p95_ms::default_value,250,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:b8a1ccb173194342ffb9f37c41989274d3f51ff7499525480bed7ef5f0b82990
PARAM-044,MOD-012,FORM-012,refresh.session_apply_p95_ms,会话应用目标,刷新与性能,number,ms,700,700,700,,,,,200,3000,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:45; legacy validation=positive integer; live_preview=False; refresh=monitoring+acceptance,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=50; validation=positive integer,EEI/data/parameter_catalog.csv:45; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=refresh.session_apply_p95_ms::default_value,700,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:ea040abe663578531a1fc689848521a5fb642b8ceaf08b6205401f11c998a57e
PARAM-045,MOD-012,FORM-012,refresh.small_scope_activate_p95_ms,小范围激活目标,刷新与性能,number,ms,5000,5000,5000,,,,,1000,30000,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:46; legacy validation=positive integer; live_preview=False; refresh=monitoring+acceptance; T1303/A204-A205 apply CLI evidence binds activation/recompute path without changing active_value,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=100; validation=positive integer,EEI/data/parameter_catalog.csv:46; EEI/scripts/validate_governance.py:108-121; EEI/scripts/apply_model_config.py,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py; EEI/tests/unit/test_model_config_apply.py,active,EXTRACTED,,default-v2@2,2026-06-24,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=refresh.small_scope_activate_p95_ms::default_value,5000,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:b2a47986bf88ded3b8002b8f252a9db131a1c41ffcdab1bf8d0b341b1df99b7d
PARAM-046,MOD-012,FORM-012,refresh.sse_visible_p95_ms,推送可见目标,刷新与性能,number,ms,1500,1500,1500,,,,,250,5000,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:47; legacy validation=positive integer; live_preview=False; refresh=monitoring+acceptance; T1303/A204-A205 apply CLI evidence binds activation/recompute path without changing active_value,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=50; validation=positive integer,EEI/data/parameter_catalog.csv:47; EEI/scripts/validate_governance.py:108-121; EEI/scripts/apply_model_config.py,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py; EEI/tests/unit/test_model_config_apply.py,active,EXTRACTED,,default-v2@2,2026-06-24,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=refresh.sse_visible_p95_ms::default_value,1500,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:2ce218f8b47d316e1965c9298c4fb687636c63e56e39175f842a9128850c65f8
PARAM-047,MOD-012,FORM-012,visual.home_visual_surface_ratio,首页视觉面积比,UI 门槛,number,ratio,0.9,0.9,0.9,,,,,0.7,0.98,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:48; legacy validation=schema range; live_preview=False; refresh=acceptance,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=0.01; validation=schema range,EEI/data/parameter_catalog.csv:48; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=visual.home_visual_surface_ratio::default_value,0.9,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:955b0bbe943f1d227687497237940dacae3a68663a7bc6bc637de45c2a6dd06b
PARAM-048,MOD-012,FORM-012,visual.system_visual_first_coverage,系统视觉优先覆盖,UI 门槛,number,ratio,0.8,0.8,0.8,,,,,0.6,1.0,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:49; legacy validation=schema range; live_preview=False; refresh=acceptance,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=0.01; validation=schema range,EEI/data/parameter_catalog.csv:49; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=visual.system_visual_first_coverage::default_value,0.8,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:05757d8930cb5def0dad5fe4ea9eeeb0ca85de9fd3e6821e3f90ce9a0797feaa
PARAM-049,MOD-012,FORM-012,visual.home_text_max_lines,首页说明最大行数,UI 门槛,number,lines,3,3,3,,,,,1,8,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:50; legacy validation=schema range; live_preview=False; refresh=acceptance,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=1; validation=schema range,EEI/data/parameter_catalog.csv:50; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=visual.home_text_max_lines::default_value,3,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:0092e5255100b2be9e2003d4d35a6e306e0c1a132e7c864ee7247a3fb791d57c
PARAM-050,MOD-012,FORM-012,visual.primary_pointer_target_px,主要点击目标,UI 门槛,number,px,40,40,40,,,,,32,64,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:51; legacy validation=schema range; live_preview=False; refresh=acceptance,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=1; validation=schema range,EEI/data/parameter_catalog.csv:51; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=visual.primary_pointer_target_px::default_value,40,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:e0ad99fd27053f52b5b6703d75b68eaa5958af3cc6621c6afefdbecca474c4eb
PARAM-051,MOD-012,FORM-012,visual.minimum_pointer_target_px,最小点击目标,UI 门槛,number,px,24,24,24,,,,,24,44,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:52; legacy validation=schema range; live_preview=False; refresh=acceptance,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=1; validation=schema range,EEI/data/parameter_catalog.csv:52; EEI/scripts/validate_governance.py:108-121,EEI/config/thresholds/default-v2.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,default-v2@2,2026-06-20,csv_cell:EEI/data/parameter_catalog.csv::parameter_key=visual.minimum_pointer_target_px::default_value,24,810ea9fd0beb6d0aebdb4b40fcb55b53c2d81104,2026-06-21T06:20:00Z,sha256:29c9f3b27fb9d11667d83835d74deaeab08054acf53a9b3474d379884e905ede
PARAM-052,MOD-012,FORM-012,motion.instant,即时反馈,动画参数,number,ms,80,80,80,,,,,40,160,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:53 and EEI/config/ui/motion-tokens.json::durations_ms.instant; legacy validation=schema range; live_preview=True; refresh=all_visuals,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=10; validation=schema range,EEI/data/parameter_catalog.csv:53; EEI/scripts/validate_governance.py:108-121; EEI/scripts/validate_model_config.py:validate_motion_tokens,EEI/config/ui/motion-tokens.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,motion-tokens@1,2026-06-23,json_path:EEI/config/ui/motion-tokens.json::durations_ms.instant,80,df6f59f76014825d9aa028a38013d10ec23fc228,2026-06-23T04:05:00Z,sha256:e524427639a5240578856ba3a21b5ee932e687e44b882b01ae6a4c74062b4a98
PARAM-053,MOD-012,FORM-012,motion.local,局部过渡,动画参数,number,ms,160,160,160,,,,,80,240,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:54 and EEI/config/ui/motion-tokens.json::durations_ms.local; legacy validation=schema range; live_preview=True; refresh=all_visuals,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=10; validation=schema range,EEI/data/parameter_catalog.csv:54; EEI/scripts/validate_governance.py:108-121; EEI/scripts/validate_model_config.py:validate_motion_tokens,EEI/config/ui/motion-tokens.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,motion-tokens@1,2026-06-23,json_path:EEI/config/ui/motion-tokens.json::durations_ms.local,160,df6f59f76014825d9aa028a38013d10ec23fc228,2026-06-23T04:05:00Z,sha256:ef8017d401b24c27a9a245871dbde3dbcdda771ea6ad2ef729156ae1bf50d749
PARAM-054,MOD-012,FORM-012,motion.panel,面板过渡,动画参数,number,ms,220,220,220,,,,,120,360,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:55 and EEI/config/ui/motion-tokens.json::durations_ms.panel; legacy validation=schema range; live_preview=True; refresh=all_visuals,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=10; validation=schema range,EEI/data/parameter_catalog.csv:55; EEI/scripts/validate_governance.py:108-121; EEI/scripts/validate_model_config.py:validate_motion_tokens,EEI/config/ui/motion-tokens.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,motion-tokens@1,2026-06-23,json_path:EEI/config/ui/motion-tokens.json::durations_ms.panel,220,df6f59f76014825d9aa028a38013d10ec23fc228,2026-06-23T04:05:00Z,sha256:c95503bb0ea819f5caa5de980672a8021993fb879ac4dbdd47fa9662b87c231e
PARAM-055,MOD-012,FORM-012,motion.data_update,数据更新过渡,动画参数,number,ms,280,280,280,,,,,160,420,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:56 and EEI/config/ui/motion-tokens.json::durations_ms.data_update; legacy validation=schema range; live_preview=True; refresh=all_visuals,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=10; validation=schema range,EEI/data/parameter_catalog.csv:56; EEI/scripts/validate_governance.py:108-121; EEI/scripts/validate_model_config.py:validate_motion_tokens,EEI/config/ui/motion-tokens.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,motion-tokens@1,2026-06-23,json_path:EEI/config/ui/motion-tokens.json::durations_ms.data_update,280,df6f59f76014825d9aa028a38013d10ec23fc228,2026-06-23T04:05:00Z,sha256:1cd8d276a16ab352b51da75617324a02df8ed9e6c726f476810b5e25bfa27990
PARAM-056,MOD-012,FORM-012,motion.lens_change,镜头切换,动画参数,number,ms,320,320,320,,,,,180,480,deterministic_config_lookup,EXTRACTED from EEI/data/parameter_catalog.csv:57 and EEI/config/ui/motion-tokens.json::durations_ms.lens_change; legacy validation=schema range; live_preview=True; refresh=all_visuals,NOT_APPLICABLE: no empirical calibration evidence in current governance baseline,step=10; validation=schema range,EEI/data/parameter_catalog.csv:57; EEI/scripts/validate_governance.py:108-121; EEI/scripts/validate_model_config.py:validate_motion_tokens,EEI/config/ui/motion-tokens.json; EEI/config/model_runtime_defaults.yaml,EEI/scripts/validate_model_config.py; EEI/scripts/validate_governance.py,active,EXTRACTED,,motion-tokens@1,2026-06-23,json_path:EEI/config/ui/motion-tokens.json::durations_ms.lens_change,320,df6f59f76014825d9aa028a38013d10ec23fc228,2026-06-23T04:05:00Z,sha256:cd2f29ef09bd4c5722bc7f526f6094c25757ce929ffd1941c5e87784000a499b
