symbol,market,source,source_path,cache_path,metadata_path,asset_class,tradability,currency,timezone,quality_score,quality_grade,quality_warnings,gap_ratio,max_abs_daily_return,bars,start,end
IEF,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/IEF.csv,data_cache_seed_yahoo_220_public/US_ETF/IEF.metadata.json,BOND,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.0342632838706695,6001,2002-07-30,2026-06-04
LQD,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/LQD.csv,data_cache_seed_yahoo_220_public/US_ETF/LQD.metadata.json,BOND,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.0976776702162431,6001,2002-07-30,2026-06-04
MUB,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/MUB.csv,data_cache_seed_yahoo_220_public/US_ETF/MUB.metadata.json,BOND,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.0615065808204462,4714,2007-09-10,2026-06-04
SHY,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/SHY.csv,data_cache_seed_yahoo_220_public/US_ETF/SHY.metadata.json,BOND,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.0099737219239295,6001,2002-07-30,2026-06-04
TIP,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/TIP.csv,data_cache_seed_yahoo_220_public/US_ETF/TIP.metadata.json,BOND,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.044536455384154,5659,2003-12-05,2026-06-04
TLT,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/TLT.csv,data_cache_seed_yahoo_220_public/US_ETF/TLT.metadata.json,BOND,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.0751959935000561,6001,2002-07-30,2026-06-04
VCIT,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/VCIT.csv,data_cache_seed_yahoo_220_public/US_ETF/VCIT.metadata.json,BOND,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.054294481630192,4157,2009-11-23,2026-06-04
VCSH,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/VCSH.csv,data_cache_seed_yahoo_220_public/US_ETF/VCSH.metadata.json,BOND,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.0350834925031595,4157,2009-11-23,2026-06-04
DBA,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/DBA.csv,data_cache_seed_yahoo_220_public/US_ETF/DBA.metadata.json,COMMODITY,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.0860597617420728,4884,2007-01-05,2026-06-04
DBC,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/DBC.csv,data_cache_seed_yahoo_220_public/US_ETF/DBC.metadata.json,COMMODITY,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.0794442125583191,5114,2006-02-06,2026-06-04
GDX,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/GDX.csv,data_cache_seed_yahoo_220_public/US_ETF/GDX.metadata.json,COMMODITY,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2653848002889836,5041,2006-05-22,2026-06-04
GDXJ,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/GDXJ.csv,data_cache_seed_yahoo_220_public/US_ETF/GDXJ.metadata.json,COMMODITY,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2627016899056805,4165,2009-11-11,2026-06-04
GLD,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/GLD.csv,data_cache_seed_yahoo_220_public/US_ETF/GLD.metadata.json,COMMODITY,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1129053010232767,5419,2004-11-18,2026-06-04
IAU,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/IAU.csv,data_cache_seed_yahoo_220_public/US_ETF/IAU.metadata.json,COMMODITY,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1169866032975666,5371,2005-01-28,2026-06-04
PDBC,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/PDBC.csv,data_cache_seed_yahoo_220_public/US_ETF/PDBC.metadata.json,COMMODITY,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.0786987628832354,2909,2014-11-07,2026-06-04
SLV,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/SLV.csv,data_cache_seed_yahoo_220_public/US_ETF/SLV.metadata.json,COMMODITY,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2854030249172687,5057,2006-04-28,2026-06-04
UNG,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/UNG.csv,data_cache_seed_yahoo_220_public/US_ETF/UNG.metadata.json,COMMODITY,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2485207043827374,4814,2007-04-18,2026-06-04
USO,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/USO.csv,data_cache_seed_yahoo_220_public/US_ETF/USO.metadata.json,COMMODITY,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2531500202969871,5070,2006-04-10,2026-06-04
ACWI,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/ACWI.csv,data_cache_seed_yahoo_220_public/US_ETF/ACWI.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1241330721942972,4576,2008-03-28,2026-06-04
ARKK,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/ARKK.csv,data_cache_seed_yahoo_220_public/US_ETF/ARKK.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1663787202598854,2914,2014-10-31,2026-06-04
ASHR,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/ASHR.csv,data_cache_seed_yahoo_220_public/US_ETF/ASHR.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.200649019775855,3162,2013-11-06,2026-06-04
BOTZ,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/BOTZ.csv,data_cache_seed_yahoo_220_public/US_ETF/BOTZ.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1277078272037566,2445,2016-09-13,2026-06-04
CQQQ,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/CQQQ.csv,data_cache_seed_yahoo_220_public/US_ETF/CQQQ.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2567599308518147,4117,2010-01-22,2026-06-04
DIA,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/DIA.csv,data_cache_seed_yahoo_220_public/US_ETF/DIA.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.135559278718762,7138,1998-01-20,2026-06-04
EEM,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/EEM.csv,data_cache_seed_yahoo_220_public/US_ETF/EEM.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2276986870880386,5823,2003-04-14,2026-06-04
EFA,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/EFA.csv,data_cache_seed_yahoo_220_public/US_ETF/EFA.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1588761024351128,6229,2001-08-27,2026-06-04
FXI,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/FXI.csv,data_cache_seed_yahoo_220_public/US_ETF/FXI.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2124121439178892,5448,2004-10-08,2026-06-04
HACK,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/HACK.csv,data_cache_seed_yahoo_220_public/US_ETF/HACK.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1140920051818319,2906,2014-11-12,2026-06-04
IBB,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/IBB.csv,data_cache_seed_yahoo_220_public/US_ETF/IBB.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.0986647830708875,6365,2001-02-12,2026-06-04
IEMG,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/IEMG.csv,data_cache_seed_yahoo_220_public/US_ETF/IEMG.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1267409384890256,3421,2012-10-24,2026-06-04
IJH,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/IJH.csv,data_cache_seed_yahoo_220_public/US_ETF/IJH.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1443219370894009,6544,2000-05-26,2026-06-04
IVE,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/IVE.csv,data_cache_seed_yahoo_220_public/US_ETF/IVE.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1118561682805437,6544,2000-05-26,2026-06-04
IVV,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/IVV.csv,data_cache_seed_yahoo_220_public/US_ETF/IVV.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1157431065483626,6549,2000-05-19,2026-06-04
IVW,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/IVW.csv,data_cache_seed_yahoo_220_public/US_ETF/IVW.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1188039637936101,6544,2000-05-26,2026-06-04
IWB,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/IWB.csv,data_cache_seed_yahoo_220_public/US_ETF/IWB.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1190586777192171,6549,2000-05-19,2026-06-04
IWD,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/IWD.csv,data_cache_seed_yahoo_220_public/US_ETF/IWD.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1283060168176686,6544,2000-05-26,2026-06-04
IWF,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/IWF.csv,data_cache_seed_yahoo_220_public/US_ETF/IWF.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1230931613378065,6544,2000-05-26,2026-06-04
IWM,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/IWM.csv,data_cache_seed_yahoo_220_public/US_ETF/IWM.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1326694457257218,6544,2000-05-26,2026-06-04
KWEB,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/KWEB.csv,data_cache_seed_yahoo_220_public/US_ETF/KWEB.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,85.0,B,extreme_daily_return_gt_35pct,0.0,0.3972047069122575,3230,2013-08-01,2026-06-04
MDY,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/MDY.csv,data_cache_seed_yahoo_220_public/US_ETF/MDY.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.136490699567318,7823,1995-05-04,2026-06-04
PBW,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/PBW.csv,data_cache_seed_yahoo_220_public/US_ETF/PBW.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1713997462837624,5348,2005-03-03,2026-06-04
QQQ,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/QQQ.csv,data_cache_seed_yahoo_220_public/US_ETF/QQQ.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1684208530953279,6852,1999-03-10,2026-06-04
ROBO,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/ROBO.csv,data_cache_seed_yahoo_220_public/US_ETF/ROBO.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1115525533647222,3173,2013-10-22,2026-06-04
RSP,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/RSP.csv,data_cache_seed_yahoo_220_public/US_ETF/RSP.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1204156168479795,5811,2003-05-01,2026-06-04
SCHD,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/SCHD.csv,data_cache_seed_yahoo_220_public/US_ETF/SCHD.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.0994623657901154,3676,2011-10-20,2026-06-04
SMH,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/SMH.csv,data_cache_seed_yahoo_220_public/US_ETF/SMH.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1716033033641213,6539,2000-06-05,2026-06-04
SOXX,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/SOXX.csv,data_cache_seed_yahoo_220_public/US_ETF/SOXX.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.185716038054946,6260,2001-07-13,2026-06-04
SPY,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/SPY.csv,data_cache_seed_yahoo_220_public/US_ETF/SPY.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.145197335450598,8394,1993-01-29,2026-06-04
TAN,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/TAN.csv,data_cache_seed_yahoo_220_public/US_ETF/TAN.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2184873606640975,4564,2008-04-15,2026-06-04
VEA,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/VEA.csv,data_cache_seed_yahoo_220_public/US_ETF/VEA.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1533287423317744,4745,2007-07-26,2026-06-04
VIG,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/VIG.csv,data_cache_seed_yahoo_220_public/US_ETF/VIG.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1066380563108164,5055,2006-05-02,2026-06-04
VNQ,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/VNQ.csv,data_cache_seed_yahoo_220_public/US_ETF/VNQ.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1951369132159516,5455,2004-09-29,2026-06-04
VOO,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/VOO.csv,data_cache_seed_yahoo_220_public/US_ETF/VOO.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1173881047741814,3958,2010-09-09,2026-06-04
VT,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/VT.csv,data_cache_seed_yahoo_220_public/US_ETF/VT.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1345327805021354,4513,2008-06-26,2026-06-04
VTI,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/VTI.csv,data_cache_seed_yahoo_220_public/US_ETF/VTI.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1282971986211194,6279,2001-06-15,2026-06-04
VWO,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/VWO.csv,data_cache_seed_yahoo_220_public/US_ETF/VWO.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.202822375730906,5343,2005-03-10,2026-06-04
XBI,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/XBI.csv,data_cache_seed_yahoo_220_public/US_ETF/XBI.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1326405767247704,5114,2006-02-06,2026-06-04
XLB,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/XLB.csv,data_cache_seed_yahoo_220_public/US_ETF/XLB.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1405763847175682,6904,1998-12-22,2026-06-04
XLC,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/XLC.csv,data_cache_seed_yahoo_220_public/US_ETF/XLC.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1127949180913525,2001,2018-06-19,2026-06-04
XLE,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/XLE.csv,data_cache_seed_yahoo_220_public/US_ETF/XLE.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.2014116160913618,6904,1998-12-22,2026-06-04
XLF,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/XLF.csv,data_cache_seed_yahoo_220_public/US_ETF/XLF.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1666665917792198,6904,1998-12-22,2026-06-04
XLI,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/XLI.csv,data_cache_seed_yahoo_220_public/US_ETF/XLI.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1265124865903251,6904,1998-12-22,2026-06-04
XLK,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/XLK.csv,data_cache_seed_yahoo_220_public/US_ETF/XLK.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1610169064450033,6904,1998-12-22,2026-06-04
XLP,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/XLP.csv,data_cache_seed_yahoo_220_public/US_ETF/XLP.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.093956290276732,6904,1998-12-22,2026-06-04
XLRE,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/XLRE.csv,data_cache_seed_yahoo_220_public/US_ETF/XLRE.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1600111831879408,2679,2015-10-08,2026-06-04
XLU,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/XLU.csv,data_cache_seed_yahoo_220_public/US_ETF/XLU.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1279343689051439,6904,1998-12-22,2026-06-04
XLV,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/XLV.csv,data_cache_seed_yahoo_220_public/US_ETF/XLV.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.1205466424621808,6904,1998-12-22,2026-06-04
XLY,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/XLY.csv,data_cache_seed_yahoo_220_public/US_ETF/XLY.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.12668606765181,6904,1998-12-22,2026-06-04
XME,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/XME.csv,data_cache_seed_yahoo_220_public/US_ETF/XME.metadata.json,ETF,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.170674339084114,5019,2006-06-22,2026-06-04
FXE,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/FXE.csv,data_cache_seed_yahoo_220_public/US_ETF/FXE.metadata.json,FX,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.0367155752564574,5151,2005-12-12,2026-06-04
FXY,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/FXY.csv,data_cache_seed_yahoo_220_public/US_ETF/FXY.metadata.json,FX,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.0435271994002408,4858,2007-02-13,2026-06-04
UUP,US_ETF,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_ETF/UUP.csv,data_cache_seed_yahoo_220_public/US_ETF/UUP.metadata.json,FX,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,100.0,A,,0.0,0.0406302206658275,4847,2007-03-01,2026-06-04
AAPL,US_STOCK,yahoo,config/tradable_universe_seed_220_yahoo.csv,data_cache_seed_yahoo_220_public/US_STOCK/AAPL.csv,data_cache_seed_yahoo_220_public/US_STOCK/AAPL.metadata.json,STOCK,LIKELY_TRADABLE_NEEDS_ACCOUNT_PERMISSION_CHECK,USD,America/New_York,85.0,B,extreme_daily_return_gt_35pct,0.0,0.5186919922585757,11461,1980-12-12,2026-06-04
