parameter_id,model_id,formula_id,symbol,name,category,data_type,unit,default_value,initial_or_prior_value,active_value,weight,weight_group,weight_group_target,weight_group_tolerance,min_value,max_value,formula_or_transform,source_or_rationale,calibration_method,sensitivity,code_ref,config_ref,test_ref,status,fact_level,unknown_task_ids,parameter_version,last_updated
PARAM-PFI-056,MOD-PFI-005,FORM-PFI-006,source_temporal_granularity,Real source temporal granularity,temporal,string,granularity,date,date,date,,,,,,,identity,PFI v0.2.5 Phase 3.3 observed source precision,contract extraction,high,PFI/src/pfi_os/application/stage3_reconciliation.py,PFI/config/event_types/v025_phase_3_3_reconciliation_policy.json,PFI/tests/test_v025_stage3_idempotency.py,active,EXTRACTED,,pfi-v0.2.5-real-reconciliation-idempotency-v1,2026-07-14
PARAM-PFI-057,MOD-PFI-005,FORM-PFI-006,date_normalization,Date-only RFC3339 normalization policy,temporal,string,policy,utc_start_of_source_date_no_time_precision_claim,utc_start_of_source_date_no_time_precision_claim,utc_start_of_source_date_no_time_precision_claim,,,,,,,identity,PFI v0.2.5 Phase 3.3 deterministic date representation,contract extraction,high,PFI/src/pfi_os/application/stage3_reconciliation.py,PFI/config/event_types/v025_phase_3_3_reconciliation_policy.json,PFI/tests/test_v025_stage3_idempotency.py,active,EXTRACTED,,pfi-v0.2.5-real-reconciliation-idempotency-v1,2026-07-14
PARAM-PFI-058,MOD-PFI-006,FORM-PFI-008,cash_reconciliation_tolerance,Exact Decimal cash reconciliation tolerance,reconciliation,decimal,source currency,0,0,0,,,,,0,0,identity,Exact equality is required because Phase 4.1 accepts normalized Decimal snapshots and does not invent a rounding tolerance,contract extraction,high,PFI/src/pfi_os/application/read_models/account_balance.py,,PFI/tests/test_v025_stage4_accounts_read_model.py,active,EXTRACTED,,pfi-v0.2.5-account-balance-read-model-v1,2026-07-14
PARAM-PFI-059,MOD-PFI-006,FORM-PFI-008,non_ready_value_allowed,Non-ready metric value permission,safety,boolean,policy,false,false,false,,,,,false,false,identity,PFI v0.2.5 no-false-zero contract,contract extraction,high,PFI/src/pfi_os/application/read_models/account_balance.py,,PFI/tests/test_v025_stage4_metric_states.py,active,EXTRACTED,,pfi-v0.2.5-account-balance-read-model-v1,2026-07-14
PARAM-PFI-060,MOD-PFI-006,FORM-PFI-008,confirmed_zero_complete_evidence_required,Confirmed-zero complete-evidence requirement,safety,boolean,policy,true,true,true,,,,,true,true,identity,PFI v0.2.5 confirmed-zero provenance contract,contract extraction,high,PFI/src/pfi_os/application/read_models/account_balance.py,,PFI/tests/test_v025_stage4_metric_states.py,active,EXTRACTED,,pfi-v0.2.5-account-balance-read-model-v1,2026-07-14
PARAM-PFI-061,MOD-PFI-007,FORM-PFI-009,allowed_cost_basis_methods,Registered cost-basis methods,cost_basis,string,policy,source_reported|specific_identification|fifo|weighted_average,source_reported|specific_identification|fifo|weighted_average,source_reported|specific_identification|fifo|weighted_average,,,,,,,identity,Explicit registered methods prevent guessed cost basis,contract extraction,high,PFI/src/pfi_os/application/read_models/investment.py,,PFI/tests/test_v025_stage4_holdings_valuation.py,active,EXTRACTED,,pfi-v0.2.5-holdings-valuation-v1,2026-07-14
PARAM-PFI-062,MOD-PFI-007,FORM-PFI-009,unknown_cost_basis_calculation_allowed,Unknown cost-basis calculation permission,safety,boolean,policy,false,false,false,,,,,false,false,identity,Unknown cost basis must fail closed,contract extraction,high,PFI/src/pfi_os/application/read_models/investment.py,,PFI/tests/test_v025_stage4_holdings_valuation.py,active,EXTRACTED,S4-P2-T2,pfi-v0.2.5-holdings-valuation-v1,2026-07-14
PARAM-PFI-063,MOD-PFI-007,FORM-PFI-010,future_price_snapshot_allowed,Future price snapshot permission,temporal,boolean,policy,false,false,false,,,,,false,false,identity,Point-in-time valuation forbids future price evidence,contract extraction,high,PFI/src/pfi_os/application/read_models/investment.py,,PFI/tests/test_v025_stage4_holdings_valuation.py,active,EXTRACTED,,pfi-v0.2.5-holdings-valuation-v1,2026-07-14
PARAM-PFI-064,MOD-PFI-007,FORM-PFI-010,future_fx_snapshot_allowed,Future FX snapshot permission,temporal,boolean,policy,false,false,false,,,,,false,false,identity,Point-in-time valuation forbids future FX evidence,contract extraction,high,PFI/src/pfi_os/application/read_models/investment.py,,PFI/tests/test_v025_stage4_holdings_valuation.py,active,EXTRACTED,,pfi-v0.2.5-holdings-valuation-v1,2026-07-14
PARAM-PFI-065,MOD-PFI-007,FORM-PFI-010,holding_fixture_fallback_allowed,Holding financial-fixture fallback permission,safety,boolean,policy,false,false,false,,,,,false,false,identity,Production investment metrics must not use holding fixtures,contract extraction,high,PFI/src/pfi_os/application/read_models/investment.py,,PFI/tests/test_v025_stage4_holdings_valuation.py,active,EXTRACTED,,pfi-v0.2.5-holdings-valuation-v1,2026-07-14
PARAM-PFI-066,MOD-PFI-007,FORM-PFI-010,cny_identity_fx_rate,CNY identity FX rate,valuation,decimal,CNY per CNY,1,1,1,,,,,1,1,identity,CNY valuation requires no invented FX snapshot,contract extraction,high,PFI/src/pfi_os/application/read_models/investment.py,,PFI/tests/test_v025_stage4_holdings_valuation.py,active,EXTRACTED,,pfi-v0.2.5-holdings-valuation-v1,2026-07-14
PARAM-PFI-067,MOD-PFI-007,FORM-PFI-010,valuation_rounding_mode,Phase 4.2 valuation rounding mode,valuation,string,policy,none_exact_decimal,none_exact_decimal,none_exact_decimal,,,,,,,identity,Phase 4.2 preserves exact Decimal output without invented rounding,contract extraction,high,PFI/src/pfi_os/application/read_models/investment.py,,PFI/tests/test_v025_stage4_holdings_valuation.py,active,EXTRACTED,,pfi-v0.2.5-holdings-valuation-v1,2026-07-14
PARAM-PFI-068,MOD-PFI-008,FORM-PFI-011,metric_state_status_set,Strict metric-state status set,safety,string,policy,ready|confirmed_zero|partial_coverage|not_loaded|source_missing|path_error|parse_failed|outdated_snapshot|permission_denied|calculation_failed|reconciliation_failed|valuation_missing|filtered_empty,ready|confirmed_zero|partial_coverage|not_loaded|source_missing|path_error|parse_failed|outdated_snapshot|permission_denied|calculation_failed|reconciliation_failed|valuation_missing|filtered_empty,ready|confirmed_zero|partial_coverage|not_loaded|source_missing|path_error|parse_failed|outdated_snapshot|permission_denied|calculation_failed|reconciliation_failed|valuation_missing|filtered_empty,,,,,,,identity,TaskPack strict Metric State contract,contract extraction,high,PFI/src/pfi_os/application/read_models/metric_state.py,PFI/docs/pfi_v025/stage_4/metric_state_strict.schema.json,PFI/tests/test_v025_stage4_cross_page_consistency.py,active,EXTRACTED,,pfi-v0.2.5-unified-metric-state-v1,2026-07-14
PARAM-PFI-069,MOD-PFI-008,FORM-PFI-011,non_ready_value_policy,Non-ready and zero evidence policy,safety,string,policy,non_ready_null;ready_zero_rejected;confirmed_zero_requires_complete_evidence,non_ready_null;ready_zero_rejected;confirmed_zero_requires_complete_evidence,non_ready_null;ready_zero_rejected;confirmed_zero_requires_complete_evidence,,,,,,,identity,PFI v0.2.5 no-false-zero contract,contract extraction,high,PFI/src/pfi_os/application/read_models/metric_state.py,PFI/docs/pfi_v025/stage_4/metric_state_strict.schema.json,PFI/tests/test_v025_stage4_cross_page_consistency.py,active,EXTRACTED,,pfi-v0.2.5-unified-metric-state-v1,2026-07-14
PARAM-PFI-070,MOD-PFI-008,FORM-PFI-013,hash_algorithm,Unified snapshot hash algorithm,identity,string,algorithm,sha256,sha256,sha256,,,,,,,identity,Deterministic dependency and read-model identity,contract extraction,high,PFI/src/pfi_os/application/read_models/metric_state.py,,PFI/tests/test_v025_stage4_cross_page_consistency.py,active,EXTRACTED,,pfi-v0.2.5-unified-metric-state-v1,2026-07-14
PARAM-PFI-071,MOD-PFI-008,FORM-PFI-013,canonical_serialization,Unified snapshot canonical serialization,identity,string,policy,json_sort_keys_compact_utf8_exclude_page_and_observed_at,json_sort_keys_compact_utf8_exclude_page_and_observed_at,json_sort_keys_compact_utf8_exclude_page_and_observed_at,,,,,,,identity,Page-independent deterministic read-model identity,contract extraction,high,PFI/src/pfi_os/application/read_models/metric_state.py; PFI/src/pfi_os/application/read_models/unified.py,,PFI/tests/test_v025_stage4_cross_page_consistency.py,active,EXTRACTED,,pfi-v0.2.5-unified-metric-state-v1,2026-07-14
PARAM-PFI-072,MOD-PFI-008,FORM-PFI-013,shared_surface_ids,Surfaces bound to the unified snapshot,presentation,string,surface_set,homepage|accounts|investment|consumption|report,homepage|accounts|investment|consumption|report,homepage|accounts|investment|consumption|report,,,,,,,identity,Phase 4.3 cross-page consistency contract; Stage 4 whole review verified unchanged value,contract extraction,high,PFI/src/pfi_os/application/read_models/unified.py; PFI/web/app/data_state.js,,PFI/tests/test_v025_stage4_cross_page_consistency.py; PFI/tests/test_v025_stage4_whole_review.py,active,EXTRACTED,,pfi-v0.2.5-unified-metric-state-v1,2026-07-14
PARAM-PFI-073,MOD-PFI-009,FORM-PFI-014,formula_registry_version,Stage 5.1 formula registry version,governance,string,version,pfi-v0.2.5-formula-registry-v1,pfi-v0.2.5-formula-registry-v1,pfi-v0.2.5-formula-registry-v1,,,,,,,identity,One machine-readable registry version for FORM-PFI-001..014,contract extraction,high,PFI/src/pfi_os/application/metrics/formula_governance.py,PFI/config/formulas/v025_formula_registry.json,PFI/tests/test_v025_stage5_formula_registry.py,active,EXTRACTED,,pfi-v0.2.5-formula-governance-v1,2026-07-15
PARAM-PFI-074,MOD-PFI-009,FORM-PFI-014,formula_base_currency,Formula base currency,currency,string,ISO currency,CNY,CNY,CNY,,,,,,,identity,Stage 5 Roadmap fixes the base currency to CNY,contract extraction,high,PFI/src/pfi_os/application/metrics/formula_governance.py,PFI/config/pfi_parameters.yaml,PFI/tests/test_v025_stage5_formula_registry.py,active,EXTRACTED,,pfi-v0.2.5-formula-governance-v1,2026-07-15
PARAM-PFI-075,MOD-PFI-009,FORM-PFI-014,fx_direction_contract,AUD/CNY fixed direction and rate unit,fx,string,direction_and_unit,AUD_TO_CNY;1 AUD = X CNY;CNY/AUD,AUD_TO_CNY;1 AUD = X CNY;CNY/AUD,AUD_TO_CNY;1 AUD = X CNY;CNY/AUD,,,,,,,identity,No reciprocal inference; AUD amount multiplies by CNY per AUD,contract extraction,high,PFI/src/pfi_os/application/metrics/formula_governance.py,PFI/config/formulas/v025_formula_registry.json,PFI/tests/test_v025_stage5_formula_registry.py,active,EXTRACTED,,pfi-v0.2.5-formula-governance-v1,2026-07-15
PARAM-PFI-076,MOD-PFI-009,FORM-PFI-014,fx_example_rate_policy,Example FX rate non-production policy,fx,string,policy,4.81;example_only=true;production_default=null,4.81;example_only=true;production_default=null,4.81;example_only=true;production_default=null,,,,,,,identity,4.81 proves direction only and cannot become production truth,contract extraction,high,PFI/src/pfi_os/application/metrics/formula_governance.py,PFI/config/pfi_parameters.yaml,PFI/tests/test_v025_stage5_formula_registry.py,active,EXTRACTED,,pfi-v0.2.5-formula-governance-v1,2026-07-15
PARAM-PFI-077,MOD-PFI-009,FORM-PFI-014,formula_lifecycle_statuses,Formula lifecycle status set,governance,string,status_set,draft|active|deprecated|superseded,draft|active|deprecated|superseded,draft|active|deprecated|superseded,,,,,,,identity,Active versions are immutable and replacements require explicit lifecycle,contract extraction,high,PFI/src/pfi_os/application/metrics/formula_governance.py,PFI/config/formulas/v025_formula_registry.json,PFI/tests/test_v025_stage5_formula_registry.py,active,EXTRACTED,,pfi-v0.2.5-formula-governance-v1,2026-07-15
PARAM-PFI-078,MOD-PFI-009,FORM-PFI-014,classification_confidence_policy,Record classification confidence policy,confidence,string,policy,threshold=70;source_layered=false;weights=30|10|20|15|15|10,threshold=70;source_layered=false;weights=30|10|20|15|15|10,threshold=70;source_layered=false;weights=30|10|20|15|15|10,,,,,,,identity,Preserve v0.2.2 record classification weights only for that dimension,contract extraction,high,PFI/src/pfi_v02/stage_v022_formula_scoring.py,PFI/config/pfi_parameters.yaml,PFI/tests/test_v025_stage5_formula_registry.py,active,EXTRACTED,,pfi-v0.2.5-formula-governance-v1,2026-07-15
PARAM-PFI-079,MOD-PFI-009,FORM-PFI-014,confidence_dimension_ids,Separate confidence and quality dimensions,confidence,string,dimension_set,classification_confidence|source_coverage|reconciliation_coverage|valuation_coverage|model_validation|report_completeness,classification_confidence|source_coverage|reconciliation_coverage|valuation_coverage|model_validation|report_completeness,classification_confidence|source_coverage|reconciliation_coverage|valuation_coverage|model_validation|report_completeness,,,,,,,identity,Each quality question remains separately visible and missingness fails closed,contract extraction,high,PFI/src/pfi_os/application/metrics/formula_governance.py,PFI/config/schemas/v025/confidence_dimensions.schema.json,PFI/tests/test_v025_stage5_formula_registry.py,active,EXTRACTED,,pfi-v0.2.5-formula-governance-v1,2026-07-15
PARAM-PFI-080,MOD-PFI-009,FORM-PFI-014,aggregate_confidence_score_allowed,Aggregate confidence score permission,confidence,boolean,policy,false,false,false,,,,,false,false,identity,One total score must not hide source reconciliation valuation model or report quality,contract extraction,high,PFI/src/pfi_os/application/metrics/formula_governance.py,PFI/config/schemas/v025/confidence_dimensions.schema.json,PFI/tests/test_v025_stage5_formula_registry.py,active,EXTRACTED,,pfi-v0.2.5-formula-governance-v1,2026-07-15
PARAM-PFI-081,MOD-PFI-010,FORM-PFI-015,financial_model_version,Stage 5.2 financial model version,governance,string,version,pfi-v0.2.5-financial-models-v1,pfi-v0.2.5-financial-models-v1,pfi-v0.2.5-financial-models-v1,,,,,,,identity,One immutable capability-contract version for Phase 5.2,contract extraction,high,PFI/src/pfi_os/application/metrics/financial_models.py,PFI/config/pfi_parameters.yaml,PFI/tests/test_v025_stage5_dual_consumption.py; PFI/tests/test_v025_stage5_financial_invariants.py; PFI/tests/test_v025_stage5_model_validation.py; PFI/tests/test_v025_stage5_whole_review.py,active,EXTRACTED,,pfi-v0.2.5-financial-models-v1,2026-07-15
PARAM-PFI-082,MOD-PFI-010,FORM-PFI-015,dual_metric_labels_zh,Dual consumption and investment component labels,presentation,string,label_set,消费总流出金额（用户定义活动口径）|生活消费金额|投资资金流出金额|投资域内配置金额,消费总流出金额（用户定义活动口径）|生活消费金额|投资资金流出金额|投资域内配置金额,消费总流出金额（用户定义活动口径）|生活消费金额|投资资金流出金额|投资域内配置金额,,,,,,,identity,Task Pack requires four user-readable same-source labels,contract extraction,high,PFI/src/pfi_os/application/metrics/financial_models.py,PFI/config/pfi_parameters.yaml,PFI/tests/test_v025_stage5_dual_consumption.py; PFI/tests/test_v025_stage5_model_validation.py; PFI/tests/test_v025_stage5_whole_review.py,active,EXTRACTED,,pfi-v0.2.5-financial-models-v1,2026-07-15
PARAM-PFI-083,MOD-PFI-010,FORM-PFI-015,gross_activity_event_types,Gross activity included event types,consumption,string,event_type_set,consumption|investment_deposit|fund_subscription|bullion_purchase|investment_buy|fee,consumption|investment_deposit|fund_subscription|bullion_purchase|investment_buy|fee,consumption|investment_deposit|fund_subscription|bullion_purchase|investment_buy|fee,,,,,,,identity,User-defined broad activity scope preserved from v0.2.2,contract extraction,high,PFI/src/pfi_os/application/metrics/financial_models.py,PFI/config/pfi_parameters.yaml,PFI/tests/test_v025_stage5_dual_consumption.py; PFI/tests/test_v025_stage5_model_validation.py; PFI/tests/test_v025_stage5_whole_review.py,active,EXTRACTED,,pfi-v0.2.5-financial-models-v1,2026-07-15
PARAM-PFI-084,MOD-PFI-010,FORM-PFI-015,living_consumption_event_types,Living consumption included event types,consumption,string,event_type_set,consumption,consumption,consumption,,,,,,,identity,Living scope excludes investment funding allocation transfer and repayment,contract extraction,high,PFI/src/pfi_os/application/metrics/financial_models.py,PFI/config/pfi_parameters.yaml,PFI/tests/test_v025_stage5_dual_consumption.py; PFI/tests/test_v025_stage5_model_validation.py; PFI/tests/test_v025_stage5_whole_review.py,active,EXTRACTED,,pfi-v0.2.5-financial-models-v1,2026-07-15
PARAM-PFI-085,MOD-PFI-010,FORM-PFI-015,investment_component_event_types,Investment funding and allocation event types,investment,string,component_policy,funding=investment_deposit;allocation=fund_subscription|bullion_purchase|investment_buy,funding=investment_deposit;allocation=fund_subscription|bullion_purchase|investment_buy,funding=investment_deposit;allocation=fund_subscription|bullion_purchase|investment_buy,,,,,,,identity,Funding and allocation are distinct activity stages and not net-worth loss,contract extraction,high,PFI/src/pfi_os/application/metrics/financial_models.py,PFI/config/pfi_parameters.yaml,PFI/tests/test_v025_stage5_dual_consumption.py; PFI/tests/test_v025_stage5_model_validation.py; PFI/tests/test_v025_stage5_whole_review.py,active,EXTRACTED,,pfi-v0.2.5-financial-models-v1,2026-07-15
PARAM-PFI-086,MOD-PFI-010,FORM-PFI-019,cashflow_windows_days,Cashflow day windows,cashflow,string,day_set,7|21|30|60|90|180|360,7|21|30|60|90|180|360,7|21|30|60|90|180|360,,,,,,,identity,Preserve exact seven v0.2.2 cashflow windows,contract extraction,high,PFI/src/pfi_os/application/metrics/financial_models.py,PFI/config/pfi_parameters.yaml,PFI/tests/test_v025_stage5_dual_consumption.py; PFI/tests/test_v025_stage5_model_validation.py; PFI/tests/test_v025_stage5_whole_review.py,active,EXTRACTED,,pfi-v0.2.5-financial-models-v1,2026-07-15
PARAM-PFI-087,MOD-PFI-010,FORM-PFI-020,taxonomy_limits,Classification taxonomy limits,taxonomy,string,limit_set,max_l1=12;max_l2_per_l1=5;max_l2_total=50;primary=1,max_l1=12;max_l2_per_l1=5;max_l2_total=50;primary=1,max_l1=12;max_l2_per_l1=5;max_l2_total=50;primary=1,,,,,,,identity,Preserve v0.2.2 category limits and one primary category,contract extraction,high,PFI/src/pfi_os/application/metrics/financial_models.py,PFI/config/pfi_parameters.yaml,PFI/tests/test_v025_stage5_dual_consumption.py; PFI/tests/test_v025_stage5_model_validation.py; PFI/tests/test_v025_stage5_whole_review.py,active,EXTRACTED,,pfi-v0.2.5-financial-models-v1,2026-07-15
PARAM-PFI-088,MOD-PFI-010,FORM-PFI-020,tag_policy,Default/custom tag history and view policy,taxonomy,string,policy,types=default|custom;history=true;view=all|any,types=default|custom;history=true;view=all|any,types=default|custom;history=true;view=all|any,,,,,,,identity,Tags carry multidimensional analysis while preserving history,contract extraction,high,PFI/src/pfi_os/application/metrics/financial_models.py,PFI/config/pfi_parameters.yaml,PFI/tests/test_v025_stage5_dual_consumption.py; PFI/tests/test_v025_stage5_model_validation.py; PFI/tests/test_v025_stage5_whole_review.py,active,EXTRACTED,,pfi-v0.2.5-financial-models-v1,2026-07-15
PARAM-PFI-089,MOD-PFI-010,FORM-PFI-018,xirr_day_count_basis,XIRR day-count basis,investment,integer,days,365,365,365,,,,,365,365,identity,Actual date XIRR uses a 365-day year,contract extraction,high,PFI/src/pfi_os/application/metrics/financial_models.py,PFI/config/pfi_parameters.yaml,PFI/tests/test_v025_stage5_financial_invariants.py; PFI/tests/test_v025_stage5_model_validation.py; PFI/tests/test_v025_stage5_whole_review.py,active,EXTRACTED,,pfi-v0.2.5-financial-models-v1,2026-07-15
PARAM-PFI-090,MOD-PFI-010,FORM-PFI-018,xirr_npv_tolerance,XIRR NPV convergence tolerance,investment,decimal,CNY,0.0000000001,0.0000000001,0.0000000001,,,,,0.0000000001,0.0000000001,identity,Deterministic Decimal bisection stop threshold,contract extraction,high,PFI/src/pfi_os/application/metrics/financial_models.py,PFI/config/pfi_parameters.yaml,PFI/tests/test_v025_stage5_financial_invariants.py; PFI/tests/test_v025_stage5_model_validation.py; PFI/tests/test_v025_stage5_whole_review.py,active,EXTRACTED,,pfi-v0.2.5-financial-models-v1,2026-07-15
PARAM-PFI-091,MOD-PFI-010,FORM-PFI-018,xirr_max_iterations,XIRR maximum bisection iterations,investment,integer,iterations,256,256,256,,,,,1,256,identity,Bound XIRR solver work and fail if not converged,contract extraction,high,PFI/src/pfi_os/application/metrics/financial_models.py,PFI/config/pfi_parameters.yaml,PFI/tests/test_v025_stage5_financial_invariants.py; PFI/tests/test_v025_stage5_model_validation.py; PFI/tests/test_v025_stage5_whole_review.py,active,EXTRACTED,,pfi-v0.2.5-financial-models-v1,2026-07-15
PARAM-PFI-092,MOD-PFI-010,FORM-PFI-018,xirr_policy_summary,XIRR deterministic and non-unique-root policy,investment,string,policy,day_basis=365;tolerance=0.0000000001;max_iterations=256;multiple_sign_change=blocked_non_unique,day_basis=365;tolerance=0.0000000001;max_iterations=256;multiple_sign_change=blocked_non_unique,day_basis=365;tolerance=0.0000000001;max_iterations=256;multiple_sign_change=blocked_non_unique,,,,,,,identity,Potential multiple roots must remain blocked,contract extraction,high,PFI/src/pfi_os/application/metrics/financial_models.py,PFI/config/pfi_parameters.yaml,PFI/tests/test_v025_stage5_financial_invariants.py; PFI/tests/test_v025_stage5_model_validation.py; PFI/tests/test_v025_stage5_whole_review.py; PFI/tests/test_v025_stage7_metric_drilldown.py,active,EXTRACTED,,pfi-v0.2.5-financial-models-v1,2026-07-15
