item_id,document_id,event_id,theme_cluster_id,board_id,source_id,title,event_date,industry_tags,current_score,current_rank,previous_score,previous_rank,queue_state,explanation_state,reason_code,reason_detail,report_id,report_file_state,report_path,email_id,email_state,email_sent_at,model_version,parameter_version,source_registry_version,run_id,first_seen_at,last_updated_at
arxiv:2606.08371,2606.08371,S1P5T03-R:2026-06-07,cs.CY,B1,arxiv:2606.08371,Risk-Aware Planning for Transit Desert Remediation Under Demand Uncertainty,2026-06-07,cs.CY,56.89,5,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-07,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-07:arxiv:2606.04291,2026-06-07T05:00:00+10:00,2026-06-07T05:00:00+10:00
arxiv:2606.05522,2606.05522,S1P5T03-R:2026-06-07,cs.SD,B1,arxiv:2606.05522,Exploring LLMs for South Asian Music Understanding and Generation,2026-06-07,cs.SD,56.6,6,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-07,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-07:arxiv:2606.04291,2026-06-07T05:00:00+10:00,2026-06-07T05:00:00+10:00
arxiv:2606.06776,2606.06776,S1P5T03-R:2026-06-07,cs.LG,B1,arxiv:2606.06776,A Rolling-Window Framework for Churn Prediction and Behavioral Driver Identification,2026-06-07,cs.LG,56.5,7,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-07,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-07:arxiv:2606.04291,2026-06-07T05:00:00+10:00,2026-06-07T05:00:00+10:00
arxiv:2606.02960,2606.02960,S1P5T03-R:2026-06-07,cs.SE,B1,arxiv:2606.02960,Many a Little Makes a Mickle: A Code-Centric Empirical Study of Data Minimization Principle in Android App Development,2026-06-07,cs.SE,55.88,8,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-07,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-07:arxiv:2606.04291,2026-06-07T05:00:00+10:00,2026-06-07T05:00:00+10:00
arxiv:2606.06782,2606.06782,S1P5T03-R:2026-06-07,cs.IT,B1,arxiv:2606.06782,The Sharp Phase Transition of Tyler's M-Estimator for Robust Subspace Recovery,2026-06-07,cs.IT,55.28,9,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-07,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-07:arxiv:2606.04291,2026-06-07T05:00:00+10:00,2026-06-07T05:00:00+10:00
arxiv:2606.01498,2606.01498,S1P5T03-R:2026-06-07,cs.CL,B1,arxiv:2606.01498,TimeSage-MT: A Multi-Turn Benchmark for Evaluating Agentic Time Series Reasoning,2026-06-07,cs.CL,55.08,10,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-07,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-07:arxiv:2606.04291,2026-06-07T05:00:00+10:00,2026-06-07T05:00:00+10:00
arxiv:2606.08875,2606.08875,S1P5T03-R:2026-06-08,cs.AI,B1,arxiv:2606.08875,Can the Environment Speak for Itself? $T^{2}$-GRPO: A Turn-Trajectory Group Relative Policy Optimization for Caregiver Agents,2026-06-08,cs.AI,61.1,1,NOT_APPLICABLE,NOT_APPLICABLE,covered_deep,report_generated,S1P5T03R_SELECTED,selected as daily lead; artifact_ref=reports.md#2026-06-08-arxiv-2606-08875; email_ref=email_previews.txt#2026-06-08-arxiv-2606-08875,b1-report:2026-06-08:arxiv-2606.08875,generated,reports.md#2026-06-08-arxiv-2606-08875,b1-email:2026-06-08:arxiv-2606.08875:ab59995e15,preview_generated,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-08:arxiv:2606.08875,2026-06-08T05:00:00+10:00,2026-06-08T05:00:00+10:00
arxiv:2606.08880,2606.08880,S1P5T03-R:2026-06-08,eess.SY,B1,arxiv:2606.08880,Direct Data-driven Predictive Control: A Computationally Efficient Alternative to DeePC for Eco-driving in Mixed Traffic Flows,2026-06-08,eess.SY,60.11,1,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-08,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-08:arxiv:2606.08875,2026-06-08T05:00:00+10:00,2026-06-08T05:00:00+10:00
arxiv:2606.10255,2606.10255,S1P5T03-R:2026-06-08,eess.IV,B1,arxiv:2606.10255,POPSICLE: Benchmark Datasets for Segmentation and Localization in CryoET,2026-06-08,eess.IV,59.7,2,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-08,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-08:arxiv:2606.08875,2026-06-08T05:00:00+10:00,2026-06-08T05:00:00+10:00
arxiv:2606.08372,2606.08372,S1P5T03-R:2026-06-08,cs.CR,B1,arxiv:2606.08372,SoK: Reconstruction Attacks on Synthetic Tabular Data (Insights from Winning the NIST CRC),2026-06-08,cs.CR,57.91,3,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-08,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-08:arxiv:2606.08875,2026-06-08T05:00:00+10:00,2026-06-08T05:00:00+10:00
arxiv:2606.02964,2606.02964,S1P5T03-R:2026-06-08,cs.AR,B1,arxiv:2606.02964,Multi-Segment Attention: Enabling Efficient KV-Cache Management for Faster Large Language Model Serving,2026-06-08,cs.AR,57.49,4,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-08,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-08:arxiv:2606.08875,2026-06-08T05:00:00+10:00,2026-06-08T05:00:00+10:00
arxiv:2606.08371,2606.08371,S1P5T03-R:2026-06-08,cs.CY,B1,arxiv:2606.08371,Risk-Aware Planning for Transit Desert Remediation Under Demand Uncertainty,2026-06-08,cs.CY,56.89,5,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-08,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-08:arxiv:2606.08875,2026-06-08T05:00:00+10:00,2026-06-08T05:00:00+10:00
arxiv:2606.05522,2606.05522,S1P5T03-R:2026-06-08,cs.SD,B1,arxiv:2606.05522,Exploring LLMs for South Asian Music Understanding and Generation,2026-06-08,cs.SD,56.6,6,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-08,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-08:arxiv:2606.08875,2026-06-08T05:00:00+10:00,2026-06-08T05:00:00+10:00
arxiv:2606.06776,2606.06776,S1P5T03-R:2026-06-08,cs.LG,B1,arxiv:2606.06776,A Rolling-Window Framework for Churn Prediction and Behavioral Driver Identification,2026-06-08,cs.LG,56.5,7,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-08,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-08:arxiv:2606.08875,2026-06-08T05:00:00+10:00,2026-06-08T05:00:00+10:00
arxiv:2606.02960,2606.02960,S1P5T03-R:2026-06-08,cs.SE,B1,arxiv:2606.02960,Many a Little Makes a Mickle: A Code-Centric Empirical Study of Data Minimization Principle in Android App Development,2026-06-08,cs.SE,55.88,8,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-08,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-08:arxiv:2606.08875,2026-06-08T05:00:00+10:00,2026-06-08T05:00:00+10:00
arxiv:2606.11256,2606.11256,S1P5T03-R:2026-06-08,physics.chem-ph,B1,arxiv:2606.11256,My Chemical Harness: Evolutionary Molecular Design over Synthetic Pathways with Large Language Model Agents,2026-06-08,physics.chem-ph,55.37,9,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-08,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-08:arxiv:2606.08875,2026-06-08T05:00:00+10:00,2026-06-08T05:00:00+10:00
arxiv:2606.06782,2606.06782,S1P5T03-R:2026-06-08,cs.IT,B1,arxiv:2606.06782,The Sharp Phase Transition of Tyler's M-Estimator for Robust Subspace Recovery,2026-06-08,cs.IT,55.28,10,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-08,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-08:arxiv:2606.08875,2026-06-08T05:00:00+10:00,2026-06-08T05:00:00+10:00
arxiv:2606.01498,2606.01498,S1P5T03-R:2026-06-08,cs.CL,B1,arxiv:2606.01498,TimeSage-MT: A Multi-Turn Benchmark for Evaluating Agentic Time Series Reasoning,2026-06-08,cs.CL,55.08,11,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-08,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-08:arxiv:2606.08875,2026-06-08T05:00:00+10:00,2026-06-08T05:00:00+10:00
arxiv:2606.08880,2606.08880,S1P5T03-R:2026-06-09,eess.SY,B1,arxiv:2606.08880,Direct Data-driven Predictive Control: A Computationally Efficient Alternative to DeePC for Eco-driving in Mixed Traffic Flows,2026-06-09,eess.SY,60.11,1,NOT_APPLICABLE,NOT_APPLICABLE,covered_deep,report_generated,S1P5T03R_SELECTED,selected as daily lead; artifact_ref=reports.md#2026-06-09-arxiv-2606-08880; email_ref=email_previews.txt#2026-06-09-arxiv-2606-08880,b1-report:2026-06-09:arxiv-2606.08880,generated,reports.md#2026-06-09-arxiv-2606-08880,b1-email:2026-06-09:arxiv-2606.08880:79fce5d889,preview_generated,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-09:arxiv:2606.08880,2026-06-09T05:00:00+10:00,2026-06-09T05:00:00+10:00
arxiv:2606.11515,2606.11515,S1P5T03-R:2026-06-09,math.OC,B1,arxiv:2606.11515,Exponential Adaptive Smoothing and Importance Sampling for Optimization of the Conditional Value-at-Risk,2026-06-09,math.OC,60.1,1,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-09,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-09:arxiv:2606.08880,2026-06-09T05:00:00+10:00,2026-06-09T05:00:00+10:00
arxiv:2606.10255,2606.10255,S1P5T03-R:2026-06-09,eess.IV,B1,arxiv:2606.10255,POPSICLE: Benchmark Datasets for Segmentation and Localization in CryoET,2026-06-09,eess.IV,59.7,2,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-09,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-09:arxiv:2606.08880,2026-06-09T05:00:00+10:00,2026-06-09T05:00:00+10:00
arxiv:2606.08372,2606.08372,S1P5T03-R:2026-06-09,cs.CR,B1,arxiv:2606.08372,SoK: Reconstruction Attacks on Synthetic Tabular Data (Insights from Winning the NIST CRC),2026-06-09,cs.CR,57.91,3,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-09,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-09:arxiv:2606.08880,2026-06-09T05:00:00+10:00,2026-06-09T05:00:00+10:00
arxiv:2606.02964,2606.02964,S1P5T03-R:2026-06-09,cs.AR,B1,arxiv:2606.02964,Multi-Segment Attention: Enabling Efficient KV-Cache Management for Faster Large Language Model Serving,2026-06-09,cs.AR,57.49,4,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-09,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-09:arxiv:2606.08880,2026-06-09T05:00:00+10:00,2026-06-09T05:00:00+10:00
arxiv:2606.08371,2606.08371,S1P5T03-R:2026-06-09,cs.CY,B1,arxiv:2606.08371,Risk-Aware Planning for Transit Desert Remediation Under Demand Uncertainty,2026-06-09,cs.CY,56.89,5,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-09,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-09:arxiv:2606.08880,2026-06-09T05:00:00+10:00,2026-06-09T05:00:00+10:00
arxiv:2606.05522,2606.05522,S1P5T03-R:2026-06-09,cs.SD,B1,arxiv:2606.05522,Exploring LLMs for South Asian Music Understanding and Generation,2026-06-09,cs.SD,56.6,6,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-09,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-09:arxiv:2606.08880,2026-06-09T05:00:00+10:00,2026-06-09T05:00:00+10:00
arxiv:2606.06776,2606.06776,S1P5T03-R:2026-06-09,cs.LG,B1,arxiv:2606.06776,A Rolling-Window Framework for Churn Prediction and Behavioral Driver Identification,2026-06-09,cs.LG,56.5,7,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-09,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-09:arxiv:2606.08880,2026-06-09T05:00:00+10:00,2026-06-09T05:00:00+10:00
arxiv:2606.02960,2606.02960,S1P5T03-R:2026-06-09,cs.SE,B1,arxiv:2606.02960,Many a Little Makes a Mickle: A Code-Centric Empirical Study of Data Minimization Principle in Android App Development,2026-06-09,cs.SE,55.88,8,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-09,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-09:arxiv:2606.08880,2026-06-09T05:00:00+10:00,2026-06-09T05:00:00+10:00
arxiv:2606.11256,2606.11256,S1P5T03-R:2026-06-09,physics.chem-ph,B1,arxiv:2606.11256,My Chemical Harness: Evolutionary Molecular Design over Synthetic Pathways with Large Language Model Agents,2026-06-09,physics.chem-ph,55.37,9,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-09,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-09:arxiv:2606.08880,2026-06-09T05:00:00+10:00,2026-06-09T05:00:00+10:00
arxiv:2606.06782,2606.06782,S1P5T03-R:2026-06-09,cs.IT,B1,arxiv:2606.06782,The Sharp Phase Transition of Tyler's M-Estimator for Robust Subspace Recovery,2026-06-09,cs.IT,55.28,10,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-09,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-09:arxiv:2606.08880,2026-06-09T05:00:00+10:00,2026-06-09T05:00:00+10:00
arxiv:2606.01498,2606.01498,S1P5T03-R:2026-06-09,cs.CL,B1,arxiv:2606.01498,TimeSage-MT: A Multi-Turn Benchmark for Evaluating Agentic Time Series Reasoning,2026-06-09,cs.CL,55.08,11,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-09,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-09:arxiv:2606.08880,2026-06-09T05:00:00+10:00,2026-06-09T05:00:00+10:00
arxiv:2606.11515,2606.11515,S1P5T03-R:2026-06-10,math.OC,B1,arxiv:2606.11515,Exponential Adaptive Smoothing and Importance Sampling for Optimization of the Conditional Value-at-Risk,2026-06-10,math.OC,60.1,1,NOT_APPLICABLE,NOT_APPLICABLE,covered_deep,report_generated,S1P5T03R_SELECTED,selected as daily lead; artifact_ref=reports.md#2026-06-10-arxiv-2606-11515; email_ref=email_previews.txt#2026-06-10-arxiv-2606-11515,b1-report:2026-06-10:arxiv-2606.11515,generated,reports.md#2026-06-10-arxiv-2606-11515,b1-email:2026-06-10:arxiv-2606.11515:2f20df1a48,preview_generated,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-10:arxiv:2606.11515,2026-06-10T05:00:00+10:00,2026-06-10T05:00:00+10:00
arxiv:2606.10255,2606.10255,S1P5T03-R:2026-06-10,eess.IV,B1,arxiv:2606.10255,POPSICLE: Benchmark Datasets for Segmentation and Localization in CryoET,2026-06-10,eess.IV,59.7,1,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-10,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-10:arxiv:2606.11515,2026-06-10T05:00:00+10:00,2026-06-10T05:00:00+10:00
arxiv:2606.08372,2606.08372,S1P5T03-R:2026-06-10,cs.CR,B1,arxiv:2606.08372,SoK: Reconstruction Attacks on Synthetic Tabular Data (Insights from Winning the NIST CRC),2026-06-10,cs.CR,57.91,2,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-10,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-10:arxiv:2606.11515,2026-06-10T05:00:00+10:00,2026-06-10T05:00:00+10:00
arxiv:2606.02964,2606.02964,S1P5T03-R:2026-06-10,cs.AR,B1,arxiv:2606.02964,Multi-Segment Attention: Enabling Efficient KV-Cache Management for Faster Large Language Model Serving,2026-06-10,cs.AR,57.49,3,NOT_APPLICABLE,NOT_APPLICABLE,queued,not_generated,S1P5T03R_QUEUED,queued candidate after daily selection; artifact_ref=queue_ledgers.jsonl#2026-06-10,NOT_GENERATED_QUEUE_CANDIDATE,not_generated,NOT_APPLICABLE,NOT_GENERATED_QUEUE_CANDIDATE,not_sent_queue,NOT_SENT_DRY_RUN,adp-stage1-real-arxiv-30-asof-replay-v1,adp-stage1-real-arxiv-replay-parameters-v1,arxiv.atom.v1,daily:2026-06-10:arxiv:2606.11515,2026-06-10T05:00:00+10:00,2026-06-10T05:00:00+10:00
