2026-04-22 19:41:49,交通出行,滴滴出行,chu***@didichuxing.com,感谢红包,支出,5.00,花呗,交易成功,2026042223001473271423932872	,210_202604228629315702460409	,,
2026-04-22 16:16:08,交通出行,铁路12306,chi***@alipay.com,火车票,支出,741.00,花呗,交易成功,2026042222001473271422652168	,M2026042278771335	,,
2026-04-22 11:08:36,餐饮美食,商户苏小珍,/,商户_苏小珍,支出,16.00,余额宝,交易成功,2026042222001473271421015492	,31P2088431811522210W03_20260422110835X9223081	,,
2026-04-22 11:07:31,餐饮美食,小熊熊,180******31,收钱码收款,支出,40.00,花呗,交易成功,2026042222001473271420740356	,47768272508032092873271	,,
2026-04-22 10:58:53,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-博时标普500ETF联接(QDII)A-买入,不计收支,50.00,余额宝,交易成功,20260422001080012204270033385714	,	,,
2026-04-22 10:52:42,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-南方纳斯达克100指数(QDII)C-买入,不计收支,50.00,余额宝,交易成功,20260422001080012204270033324162	,	,,
2026-04-22 10:29:47,投资理财,中国银行,acc***@wjasset.com,余额宝-转出到银行卡,不计收支,600.00,中国银行储蓄卡(8477),交易成功,20260422019130201010270093835527	,LC2026042210294720880320928732710609	,,
2026-04-22 10:09:25,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合A-买入,不计收支,100.00,余额宝,交易成功,20260422001080012204270033028579	,	,,
2026-04-22 10:09:00,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合C-买入,不计收支,100.00,余额宝,交易成功,20260422001080012204270033043129	,	,,
2026-04-22 08:02:51,交通出行,滴滴出行,chu***@didichuxing.com,滴滴快车打车-宋师傅-04月22日行程,支出,11.80,花呗,交易成功,2026042223001473271420611135	,210_202604228628743001207920	,,
2026-04-22 06:03:28,投资理财,万家日日薪货币A类,/,余额宝-2026.04.21-收益发放,不计收支,0.35,余额宝,交易成功,20260422360200008271	,	,,
2026-04-21 17:43:25,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,沪上阿姨·精选茶饮(贵港覃塘店)外卖订单,支出,19.00,花呗,交易成功,2026042123001173271418312094	,13170600726042136094714010883	,,
2026-04-21 16:19:13,酒店旅游,携程旅行网,hcg***@trip.com,凯里亚德酒店贵港吾悦广场高铁站店,支出,178.00,花呗,交易成功,2026042122001473271419377341	,20260421NPPP002765051202	,,
2026-04-21 15:59:07,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-易方达人工智能ETF联接A-卖出至余额宝,不计收支,3991.21,余额宝,交易成功,20260420001080012404270027839180	,	,,
2026-04-21 15:56:55,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-广发量化多因子灵活配置混合A-卖出至余额宝,不计收支,345.12,余额宝,交易成功,20260420001080012404270027832068	,	,,
2026-04-21 15:20:10,交通出行,高德打车,aut***@autonavi.com,高德打车订单,支出,25.06,花呗,交易成功,2026042123001473271418718787	,0001N202604210000000015346795816	,,
2026-04-21 14:52:49,交通出行,花小猪平台商户,ddc***@didiglobal.com,曹操出行车费,支出,9.30,花呗,交易成功,2026042123001473271418256158	,40053_202604218628208601538029	,,
2026-04-21 11:12:20,交通出行,花小猪平台商户,ddc***@didiglobal.com,阳光出行,支出,28.86,花呗,交易成功,2026042122001473271416806707	,343_202604218628055601124607	,,
2026-04-21 11:01:44,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-博时标普500ETF联接(QDII)A-买入,不计收支,50.00,余额宝,交易成功,20260421001080012204270030424487	,	,,
2026-04-21 10:54:53,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-南方纳斯达克100指数(QDII)C-买入,不计收支,50.00,余额宝,交易成功,20260421001080012204270030411685	,	,,
2026-04-21 10:17:31,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,大众羊肉粉外卖订单,支出,43.60,花呗,交易成功,2026042123001173271417015572	,13100600726042144969794010883	,,
2026-04-21 10:10:38,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合A-买入,不计收支,100.00,余额宝,交易成功,20260421001080012204270030128130	,	,,
2026-04-21 10:10:16,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合C-买入,不计收支,100.00,余额宝,交易成功,20260421001080012204270030120820	,	,,
2026-04-21 09:33:44,交通出行,滴滴出行,chu***@didichuxing.com,滴滴快车打车-韦师傅-04月21日行程,支出,46.70,花呗,交易成功,2026042123001473271417015561	,210_202604218627984901392324	,,
2026-04-21 09:32:37,日用百货,源胜劳保用品店,177******00,收钱码收款,支出,85.00,花呗,交易成功,2026042122001473271420013949	,17767351568032092873271	,,
2026-04-21 08:54:04,交通出行,滴滴出行,chu***@didichuxing.com,特惠快车打车-蒙师傅-04月21日行程,支出,52.30,花呗,交易成功,2026042123001473271418718637	,212_202604218627951901086036	,,
2026-04-21 08:38:56,家居家装,延丰五金机电城,/,贵港市覃塘区延丰五金机电商行,支出,10.00,花呗,交易成功,2026042122001473271419158385	,10P2088431811522210W03_20260421083856X3917898	,,
2026-04-21 07:49:01,酒店旅游,英湟大酒店,150******88,贵港英皇酒店支付宝押金,支出,100.00,花呗,交易关闭,2026042123001473271417491445	,Q2026042107490134436987388	,,
2026-04-21 07:10:34,交通出行,花小猪打车,hxz***@didiglobal.com,花小猪打车,支出,6.43,花呗,交易成功,2026042122001473271419220975	,731_202604214022606601451351	,,
2026-04-21 04:18:24,投资理财,万家日日薪货币A类,/,余额宝-2026.04.20-收益发放,不计收支,0.39,余额宝,交易成功,20260421353541433271	,	,,
2026-04-20 21:37:46,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,大熊熊螺蛳粉(南百店)外卖订单,支出,23.79,花呗,交易成功,2026042023001173271417070670	,13210600726042085452577010883	,,
2026-04-20 21:22:58,退款,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-博时标普500ETF联接(QDII)A-买入退款,不计收支,50.00,余额宝,退款成功,20260420001080100004270076097637	,	,,
2026-04-20 21:22:26,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-博时标普500ETF联接(QDII)A-买入,不计收支,50.00,余额宝,退款成功,20260420001080012204270028953516	,	,,
2026-04-20 17:12:53,餐饮美食,潮汕汤粉王,/,美团收银909700211672829507,支出,25.00,花呗,交易成功,2026042023001473271409857382	,7720180330024764010461368606519571968204995	,,
2026-04-20 16:56:05,交通出行,滴滴出行,chu***@didichuxing.com,特惠快车打车-刘师傅-04月20日行程,支出,34.60,花呗,交易成功,2026042023001473271413322273	,212_202604204022299001709748	,,
2026-04-20 16:30:38,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-中金中证500指数增强A-卖出至余额宝,不计收支,449.67,余额宝,交易成功,20260417001080012404270019218635	,	,,
2026-04-20 11:05:07,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-南方纳斯达克100指数(QDII)C-买入,不计收支,50.00,余额宝,交易成功,20260420001080012204270027249924	,	,,
2026-04-20 10:19:57,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合A-买入,不计收支,100.00,余额宝,交易成功,20260420001080012204270026954512	,	,,
2026-04-20 10:19:35,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合C-买入,不计收支,100.00,余额宝,交易成功,20260420001080012204270026928120	,	,,
2026-04-20 09:38:14,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-富国蓝筹精选股票(QDII)-买入,不计收支,500.00,余额宝,交易成功,20260420001080012204270026784615	,	,,
2026-04-20 09:30:39,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-前海开源沪港深核心资源灵活配置混合C-买入,不计收支,800.00,余额宝,交易成功,20260420001080012204270026738710	,	,,
2026-04-20 09:17:27,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-广发量化多因子灵活配置混合A-买入,不计收支,400.00,余额宝,交易成功,20260420001080012204270026642820	,	,,
2026-04-20 09:17:17,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-诺安多策略混合C-买入,不计收支,900.00,余额宝,交易成功,20260420001080012204270026660890	,	,,
2026-04-20 09:11:57,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏国证自由现金流ETF联接A-买入,不计收支,500.00,余额宝,交易成功,20260420001080012204270026651261	,	,,
2026-04-20 09:06:58,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-中金中证500指数增强A-买入,不计收支,450.00,,交易成功,20260420001080012204270026628030	,	,,
2026-04-20 04:46:17,投资理财,万家日日薪货币A类,/,余额宝-2026.04.19-收益发放,不计收支,0.46,余额宝,交易成功,20260420346475042271	,	,,
2026-04-19 15:06:02,交通出行,铁路12306,chi***@alipay.com,退款-火车票,不计收支,164.00,花呗,退款成功,2026041922001473271408730157_M2026041919609873	,M2026041914430080	,,
2026-04-19 15:04:14,交通出行,携程旅行网,ali***@ctrip.com,火车票,支出,262.00,花呗,交易成功,2026041922001473271408387850	,NP177658225450034544386744698020	,,
2026-04-19 13:28:39,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,芭泰芒·东南亚融合料理(光谷店)外卖订单,支出,20.97,花呗,交易成功,2026041923001173271409852479	,13130600726041992155143010883	,,
2026-04-19 09:48:03,交通出行,铁路12306,chi***@alipay.com,火车票,支出,164.00,花呗,交易关闭,2026041922001473271408730157	,M2026041914430080	,,
2026-04-19 09:47:44,交通出行,铁路12306,chi***@alipay.com,火车票,支出,509.00,花呗,交易成功,2026041922001473271408418640	,M2026041914425383	,,
2026-04-19 05:00:41,投资理财,万家日日薪货币A类,/,余额宝-2026.04.18-收益发放,不计收支,0.46,余额宝,交易成功,20260419341114171271	,	,,
2026-04-18 13:59:29,日用百货,ji**店,jis***@ansell.com,【重磅新品】杰士邦仿生皮避孕套PI玻尿酸超薄男用非乳胶安全套by,支出,226.95,花呗,交易成功,2026041823001173271408511042	,T200P4502314730063027538	,,
2026-04-18 13:58:20,日用百货,be**店,ton***@beu.net.cn,【优惠价】beU必遇五感嘟嘟套情趣避孕套刺激超薄003byt玻尿酸官方安全套,支出,248.00,花呗,交易成功,2026041823001173271407060917	,T200P4502305008070027538	,,
2026-04-18 10:44:23,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,牛约堡-牛肉汉堡(光谷店)外卖订单,支出,44.90,花呗,交易成功,2026041823001173271406426700	,13100600726041845111772010883	,,
2026-04-18 10:13:06,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,牛约堡-牛肉汉堡(光谷店)外卖订单,支出,43.90,花呗,交易成功,2026041823001173271405114214	,13100600726041826825590010883	,,
2026-04-18 06:18:29,投资理财,万家日日薪货币A类,/,余额宝-2026.04.17-收益发放,不计收支,0.46,余额宝,交易成功,20260418336576967271	,	,,
2026-04-17 21:01:05,投资理财,中国银行,acc***@wjasset.com,余额宝-转出到银行卡,不计收支,2000.00,中国银行储蓄卡(8477),交易成功,20260417019130201010270092707843	,LC2026041721010420880320928732717437	,,
2026-04-17 15:29:35,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-富国蓝筹精选股票(QDII)-卖出至余额宝,不计收支,1987.17,余额宝,交易成功,20260410001080012404270000875583	,	,,
2026-04-17 14:02:19,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,牛约堡-牛肉汉堡(光谷店)外卖订单,支出,31.40,花呗,交易成功,2026041723001173271402968554	,13140600726041715741936010883	,,
2026-04-17 13:06:18,交通出行,湖北省高速公路联网收费中心,/,湖北省高速公路联网收费中心,支出,35.00,花呗,交易成功,2026041723001473271402954724	,21106600004802000020260417130618408663963910	,,
2026-04-17 11:13:36,商业服务,陈发文,136******02,收钱码收款,支出,3.00,花呗,交易成功,2026041722001473271403636030	,47763956163032092873271	,,
2026-04-17 10:09:43,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合A-买入,不计收支,100.00,余额宝,交易成功,20260417001080012204270019870368	,	,,
2026-04-17 10:09:21,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合C-买入,不计收支,100.00,余额宝,交易成功,20260417001080012204270019850692	,	,,
2026-04-17 08:47:12,转账红包,林维(*维),177******07,转账,支出,3000.00,余额宝,交易成功,20260417200040011100270070275004	,	,,
2026-04-17 07:34:22,餐饮美食,光头卤菜早点,139******24,收钱码收款,支出,5.00,花呗,交易成功,2026041722001473271401298191	,47763824628032092873271	,,
2026-04-17 07:17:23,交通出行,湖北省高速公路联网收费中心,/,湖北省高速公路联网收费中心,支出,35.00,花呗,交易成功,2026041723001473271401487147	,41106600004802000020260417071722408660085356	,,
2026-04-17 04:31:30,投资理财,万家日日薪货币A类,/,余额宝-2026.04.16-收益发放,不计收支,0.20,余额宝,交易成功,20260417329849173271	,	,,
2026-04-16 15:03:36,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,汉堡王(武汉金地雄楚28830店)外卖订单,支出,32.90,花呗,交易成功,2026041623001173271457210642	,13150600726041685389825010883	,,
2026-04-16 10:17:31,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合A-买入,不计收支,100.00,余额宝,交易成功,20260416001080012204270016775205	,	,,
2026-04-16 10:17:09,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合C-买入,不计收支,100.00,余额宝,交易成功,20260416001080012204270016803290	,	,,
2026-04-16 10:04:41,投资理财,余额宝,acc***@wjasset.com,余额宝-单次转入,不计收支,11920.00,中国银行储蓄卡(6125),交易成功,20260416019130100010270023776304	,LC2026041610044120880320928732714396	,,
2026-04-16 05:27:21,投资理财,万家日日薪货币A类,/,余额宝-2026.04.15-收益发放,不计收支,0.20,余额宝,交易成功,20260416324569048271	,	,,
2026-04-15 16:55:56,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,麦当劳&麦咖啡(武汉K11Select店)外卖订单,支出,46.60,花呗,交易成功,2026041523001173271457275907	,13160600726041563784482010883	,,
2026-04-15 16:52:57,交通出行,湖北省高速公路联网收费中心,/,湖北省高速公路联网收费中心,支出,98.00,花呗,交易成功,2026041522001473271455938573	,98106600004802000020260415165257408645502926	,,
2026-04-15 15:31:30,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-南方纳斯达克100指数(QDII)C-卖出至余额宝,不计收支,753.43,余额宝,交易成功,20260410001080012404270000928587	,	,,
2026-04-15 12:58:14,交通出行,湖北省高速公路联网收费中心,/,湖北省高速公路联网收费中心,支出,57.00,花呗,交易成功,2026041522001473271455935540	,20106600004802000020260415125813408643043337	,,
2026-04-15 12:31:48,爱车养车,中国石化销售股份有限公司湖北荆门石油分公司,yan***@sinopec.com,站级支付,支出,876.00,花呗,交易成功,2026041522001473271454640990	,04201493951978273992704	,,
2026-04-15 10:14:52,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合A-买入,不计收支,100.00,余额宝,交易成功,20260415001080012204270013555770	,	,,
2026-04-15 10:14:30,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合C-买入,不计收支,100.00,余额宝,交易成功,20260415001080012204270013594771	,	,,
2026-04-15 07:14:23,交通出行,湖北省高速公路联网收费中心,/,湖北省高速公路联网收费中心,支出,37.00,花呗,交易成功,2026041522001473271454466472	,83106600004802000020260415071423408639739699	,,
2026-04-14 19:27:49,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,蛋壳小屋金牌烧肉蛋包饭(财大店)外卖订单,支出,19.58,花呗,交易成功,2026041423001173271455355295	,13190600726041486145999010883	,,
2026-04-14 18:29:34,转账红包,lolol(贾韩松),247***@qq.com,转账,支出,201.00,余额宝,交易成功,20260414200040011100270069161061	,	,,
2026-04-14 18:21:37,转账红包,lolol(贾韩松),247***@qq.com,转账,支出,48248.20,余额宝,交易成功,20260414200040011100270069223471	,	,,
2026-04-14 18:21:06,投资理财,余额宝,acc***@wjasset.com,余额宝-单次转入,不计收支,23335.48,中国银行储蓄卡(6125),交易成功,20260414019130100010270022052191	,LC2026041418210620880320928732713105	,,
2026-04-14 15:33:08,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-易方达人工智能ETF联接A-卖出至余额宝,不计收支,27.83,余额宝,交易成功,20260412001080012404270006417949	,	,,
2026-04-14 13:17:43,投资理财,余额宝,acc***@wjasset.com,余额宝-单次转入,不计收支,32323.42,中国银行储蓄卡(6125),交易成功,20260414019130100010270022107057	,LC2026041413174320880320928732712944	,,
2026-04-14 10:55:09,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,排队3小时都要吃的牛腩饭·谷米中(武汉洪山店)外卖订单,支出,21.45,花呗,交易成功,2026041423001173271451161319	,13100600726041474054357010883	,,
2026-04-13 16:06:42,信用借还,花呗,/,花呗自动还款-2026年04月账单,不计收支,24276.58,中国银行储蓄卡(6125),还款成功,2026041329020999270197509710	,	,,
2026-04-13 15:30:46,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-易方达人工智能ETF联接A-卖出至余额宝,不计收支,27.65,余额宝,交易成功,20260410001080012404270000902710	,	,,
2026-04-13 12:18:26,转账红包,爱逛街的林子(林全意),364***@qq.com,转账,支出,200.00,中国银行储蓄卡(6125),交易成功,20260413200040011100270068682946	,	,,
2026-04-13 11:57:02,保险,中国人寿保险股份有限公司,/,保险承保-中国人寿五年领·年金(升级版)|25050651280359110197|期数|202604|续期交易付款,支出,3200.00,中国银行储蓄卡(6125),交易成功,20260413102553010473270082898235	,202604131100300701970137585039	,,
2026-04-13 08:39:32,信用借还,花呗,/,花呗自动还款,不计收支,24276.58,,还款失败,2026041329020999270197618331	,	,,
2026-04-13 07:04:42,餐饮美食,江城一品紫菘店,/,武汉市洪山区有点点美食城_食堂_黑皮牛杂,支出,4.89,Mastercard(9951)&碰一下立减,交易成功,2026041322001473271447939060	,991266000048180000193585758222126041307044200905	,,
2026-04-12 19:40:52,信用借还,花呗,/,花呗自动还款,不计收支,1310.52,,还款失败,2026041229020999270196643675	,	,,
2026-04-12 19:37:47,信用借还,花呗,/,花呗自动还款,不计收支,24264.47,,还款失败,2026041229020999270196643622	,	,,
2026-04-12 09:58:35,信用借还,花呗,/,花呗自动还款,不计收支,24264.47,,还款失败,2026041229020999270196408350	,	,,
2026-04-12 07:06:03,餐饮美食,江城一品紫菘店,/,武汉市洪山区有点点美食城_食堂_黑皮牛杂,支出,4.82,Mastercard(9951)&碰一下立减,交易成功,2026041222001473271442153180	,221266000048180000193585755322126041207060300760	,,
2026-04-11 19:02:44,信用借还,花呗,/,花呗自动还款,不计收支,1261.94,,还款失败,2026041129020999270196165618	,	,,
2026-04-11 17:39:14,信用借还,花呗,/,花呗自动还款,不计收支,24215.89,,还款失败,2026041129020999270195839361	,	,,
2026-04-11 10:49:14,信用借还,花呗,/,花呗自动还款,不计收支,24215.89,,还款失败,2026041129020999270194351599	,	,,
2026-04-10 19:27:32,日用百货,be**店,ton***@beu.net.cn,【优惠价】beU必遇五感嘟嘟套情趣避孕套刺激超薄003byt玻尿酸官方安全套,不计收支,248.00,,交易关闭,2026041023001173271439752527	,T200P4502278694029027538	,,
2026-04-10 19:26:43,日用百货,be**店,ton***@beu.net.cn,【优惠价】beU必遇五感嘟嘟套情趣避孕套刺激超薄003byt玻尿酸官方安全套,不计收支,174.00,,交易关闭,2026041023001173271440973106	,T200P4502271384038045902	,,
2026-04-10 16:45:57,信用借还,花呗,/,花呗自动还款-2026年04月账单,不计收支,138.00,余额宝,还款成功,2026041029020999270194180916	,	,,
2026-04-10 12:13:45,美容美发,武汉市洪山区风范形象美发造型店,/,武汉市洪山区风范形象美发造型店-消费,支出,36.00,余额宝,交易成功,2026041023001473271438144186	,10P2088721085226061W03_0520260410000454956555	,,
2026-04-10 11:02:36,文化休闲,麻辣烫,159******04,收钱码收款,支出,26.00,余额宝,交易成功,2026041022001473271435990965	,47757901557032092873271	,,
2026-04-10 10:57:06,投资理财,余额宝,acc***@wjasset.com,转账收款到余额宝,不计收支,200.00,账户余额,交易成功,20260410019130125000270018647490	,20260410200040011100430059587545	,,
2026-04-10 10:57:00,转账红包,爱逛街的林子,364***@qq.com,转账,收入,200.00,账户余额,交易成功,20260410200040011100430059587545	,	,,
2026-04-10 09:16:54,信用借还,花呗,/,花呗自动还款,不计收支,24353.89,,还款失败,2026041029020999270193645468	,	,,
2026-04-09 17:32:26,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,牛约堡-牛肉汉堡(光谷店)外卖订单,支出,32.40,Mastercard(9951),交易成功,2026040923001173271434779629	,13170600726040950321887010883	,,
2026-04-09 16:42:57,信用借还,花呗,/,花呗自动还款,不计收支,24353.89,,还款失败,2026040929020999270192009054	,	,,
2026-04-09 09:43:46,信用借还,花呗,/,花呗自动还款,不计收支,24353.89,,还款失败,2026040929020999270191258852	,	,,
2026-04-08 17:32:16,信用借还,花呗,/,花呗自动还款,不计收支,24353.89,,还款失败,2026040829020999270191776429	,	,,
2026-04-08 10:37:01,信用借还,花呗,/,花呗自动还款-2026年04月账单,不计收支,57.03,余额宝,还款成功,2026040829020999270190567484	,	,,
2026-04-08 10:21:09,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合C-买入,不计收支,100.00,余额宝,交易成功,20260408001080012204270094766086	,	,,
2026-04-08 05:37:23,投资理财,万家日日薪货币A类,/,余额宝-2026.04.07-收益发放,不计收支,0.01,余额宝,交易成功,20260408378099211271	,	,,
2026-04-07 15:59:18,日用百货,ji**店,jis***@ansell.com,【重磅新品】杰士邦仿生皮避孕套PI玻尿酸超薄男用非乳胶安全套by,不计收支,176.60,,交易关闭,2026040722001173271426596423	,T200P4502252991149027538	,,
2026-04-07 13:07:47,餐饮美食,大米先生（湖北武汉光谷K11店）,cqr***@csc100.com,【称重】_湖北武汉光谷K11店_325053_01130438,支出,22.86,余额宝,交易成功,2026040723001473271424918770	,2026040733210134641412	,,
2026-04-07 11:42:32,投资理财,余额宝,acc***@wjasset.com,余额宝-单次转入,不计收支,0.01,中国银行储蓄卡(8477),交易成功,20260407019130100010270016279157	,LC2026040711423220880320928732714118	,,
2026-04-07 11:41:58,投资理财,中国银行,acc***@wjasset.com,余额宝-转出到银行卡,不计收支,168.66,中国银行储蓄卡(8477),交易成功,20260407019130201010270089259715	,LC2026040711415720880320928732714092	,,
2026-04-07 10:31:54,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合A-买入,不计收支,100.00,余额宝,交易成功,20260407001080012204270091813705	,	,,
2026-04-07 10:31:30,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-华夏新锦绣灵活配置混合C-买入,不计收支,100.00,余额宝,交易成功,20260407001080012204270091787765	,	,,
2026-04-07 09:43:04,退款,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-中金中证500指数增强A-买入退款,不计收支,450.00,,退款成功,20260407001080100004270075592655	,	,,
2026-04-07 09:07:11,投资理财,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,/,蚂蚁财富-中金中证500指数增强A-买入,不计收支,450.00,,退款成功,20260407001080012204270091503673	,	,,
2026-04-07 07:17:09,餐饮美食,江城一品紫菘店,/,武汉市洪山区有点点美食城_食堂_黑皮牛杂,支出,5.00,余额宝,交易成功,2026040722001473271424441333	,521266000048180000193585755722126040707170903497	,,
2026-04-07 04:22:23,投资理财,万家日日薪货币A类,/,余额宝-2026.04.06-收益发放,不计收支,0.01,余额宝,交易成功,20260407371763954271	,	,,
2026-04-06 19:10:38,转账红包,张玮倩,/,转账到银行卡-转账,支出,520.00,余额宝,交易成功,20260406200040011100270066040944	,	,,
2026-04-06 04:50:40,投资理财,万家日日薪货币A类,/,余额宝-2026.04.05-收益发放,不计收支,0.01,余额宝,交易成功,20260406366604513271	,	,,
2026-04-05 16:30:52,餐饮美食,盒马,shh***@163.com,盒马 草原凝酪酸奶 1kg等多件,支出,105.00,余额宝,交易成功,2026040522001173271419731924	,T200P4502256553037045902	,,
2026-04-05 09:18:03,充值缴费,武汉供电公司,/,电费,支出,100.00,余额宝,交易成功,2026040500003001270086939943	,4206918253066	,,
2026-04-05 04:44:35,投资理财,万家日日薪货币A类,/,余额宝-2026.04.04-收益发放,不计收支,0.01,余额宝,交易成功,20260405361416855271	,	,,
2026-04-04 13:25:01,转账红包,佩(*佩),199******26,转账,支出,333.00,余额宝,交易成功,20260404200040011100270065204201	,	,,
2026-04-04 11:06:47,保险,中国人寿保险股份有限公司,/,保险承保-中国人寿五年领·年金(升级版)|25063054330714210011|期数|202604|续期交易付款,支出,3200.00,余额宝,交易成功,20260404102553010473270040912345	,202604041100300700110144905305	,,
2026-04-04 10:42:13,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,麦当劳&麦咖啡(武汉K11Select店)外卖订单,支出,73.20,余额宝,交易成功,2026040423001173271413271080	,13100600726040460740145010883	,,
2026-04-04 08:50:57,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,牛约堡-牛肉汉堡(光谷店)外卖订单,支出,49.40,余额宝,交易成功,2026040423001173271413288919	,13080600726040444577639010883	,,
2026-04-04 06:12:12,投资理财,万家日日薪货币A类,/,余额宝-2026.04.03-收益发放,不计收支,0.01,余额宝,交易成功,20260404356782368271	,	,,
2026-04-04 01:59:36,充值缴费,中国联通,z97***@service.aliyun.com,为18627991635话费充值,支出,49.00,余额宝&红包,交易成功,2026040422001473271411627289	,2026040400003100002772714095	,,
2026-04-04 01:58:37,充值缴费,湖北联通,/,手机充值,支出,20.00,余额宝,充值成功,2026040400003001270086785422	,Q1713721486771775239116	,,
2026-04-04 01:58:31,充值缴费,湖北联通,/,手机充值,支出,20.00,余额宝,充值成功,2026040400003001270086788444	,Q0585178894021775239110	,,
2026-04-04 01:58:26,充值缴费,湖北联通,/,手机充值,支出,20.00,余额宝,充值成功,2026040400003001270086786546	,Q0251949756181775239106	,,
2026-04-04 01:58:21,充值缴费,湖北联通,/,手机充值,支出,20.00,余额宝,充值成功,2026040400003001270086788925	,Q1492690928301775239100	,,
2026-04-04 01:58:16,文化休闲,中国联通,hb-***@chinaunicom.cn,为186****1635交费100.00元,支出,94.79,余额宝&支付宝随机立减,交易成功,2026040422001473271411757095	,CP1496421775239086192122	,,
2026-04-04 01:00:13,餐饮美食,香烟疗伤,158******61,经营码交易,支出,15.00,余额宝,交易成功,2026040422001473271414176779	,17752356137032092873271	,,
2026-04-04 00:59:17,餐饮美食,香烟疗伤,158******61,经营码交易,支出,100.00,余额宝,交易成功,2026040422001473271414350523	,17752355572032092873271	,,
